state,year,quarter,pincode,txn_count,txn_amount
punjab,2018,3,138595,159554,126760738.62
punjab,2018,3,168772,139676,110967972.56
punjab,2018,4,122415,1926619,1541547919.48
punjab,2018,4,120835,893061,714566315.65
punjab,2018,4,154503,597569,478134017.18
punjab,2018,4,131148,432549,346096233.15
punjab,2018,4,142407,357396,285963808.37
punjab,2018,4,118102,293776,235059638.48
punjab,2018,4,194160,236071,188888212.57
punjab,2018,4,149038,208093,166502185.0
punjab,2018,4,158926,167385,133930585.73
punjab,2018,4,182117,147939,118370952.74
punjab,2019,1,195040,1562412,1253774460.66
punjab,2019,1,180425,778657,624842419.38
punjab,2019,1,140890,544679,437083639.82
punjab,2019,1,164234,401130,321891637.86
punjab,2019,1,113392,307388,246667462.65
punjab,2019,1,173031,239135,191896578.83
punjab,2019,1,113550,213409,171252779.86
punjab,2019,1,172876,198351,159168994.53
punjab,2019,1,141301,182490,146441162.26
punjab,2019,1,147043,142022,113967442.06
punjab,2019,2,128476,1798615,1449917691.75
punjab,2019,2,147918,1014199,817576529.88
punjab,2019,2,172571,630309,508111075.77
punjab,2019,2,170195,447541,360776368.57
punjab,2019,2,170480,331113,266920243.11
punjab,2019,2,194690,265563,214078347.64
punjab,2019,2,142179,250022,201550656.41
punjab,2019,2,126063,207475,167252514.92
punjab,2019,2,141911,174114,140358601.86
punjab,2019,2,179703,156632,126265985.84
punjab,2019,3,184182,2239504,1825312879.41
punjab,2019,3,193458,985990,803633710.25
punjab,2019,3,147197,696746,567884899.82
punjab,2019,3,110852,529433,431515881.97
punjab,2019,3,151246,435697,355116150.08
punjab,2019,3,157873,361834,294913977.51
punjab,2019,3,179025,297915,242816341.62
punjab,2019,3,118527,223312,182010989.06
punjab,2019,3,174471,213780,174242093.12
punjab,2019,3,113099,185103,150869128.09
punjab,2019,4,194660,2354600,1872933149.52
punjab,2019,4,155567,1196747,951935709.45
punjab,2019,4,143404,723096,575176341.49
punjab,2019,4,199105,630002,501126373.74
punjab,2019,4,149350,467914,372196122.32
punjab,2019,4,186593,410432,326472555.88
punjab,2019,4,181861,315012,250571904.29
punjab,2019,4,175738,267780,213002324.81
punjab,2019,4,126465,262630,208905558.08
punjab,2019,4,123136,214353,170504256.63
punjab,2020,1,171906,2043250,1649062494.05
punjab,2020,1,182102,987880,797296278.67
punjab,2020,1,117025,652836,526889752.85
punjab,2020,1,175836,457534,369265697.14
punjab,2020,1,151808,405398,327188358.2
punjab,2020,1,119470,289352,233529859.85
punjab,2020,1,166345,259605,209521703.92
punjab,2020,1,145470,241729,195094726.21
punjab,2020,1,192123,209829,169348657.69
punjab,2020,1,160982,177027,142874636.38
punjab,2020,2,138353,2276341,1872364149.98
punjab,2020,2,171738,1266634,1041848130.35
punjab,2020,2,138456,729416,599968290.48
punjab,2020,2,113981,565513,465153170.2
punjab,2020,2,154291,420975,346265740.5
punjab,2020,2,121631,400871,329730169.0
punjab,2020,2,141398,333676,274459699.93
punjab,2020,2,142350,256348,210854526.6
punjab,2020,2,156673,242264,199270709.11
punjab,2020,2,133394,200863,165217100.45
punjab,2020,3,136478,2704948,2184130995.54
punjab,2020,3,149024,1150352,928860287.84
punjab,2020,3,126224,872940,704862181.64
punjab,2020,3,132291,564713,455981856.4
punjab,2020,3,115597,492139,397381975.98
punjab,2020,3,137509,353692,285591651.32
punjab,2020,3,174893,319354,257865427.42
punjab,2020,3,139566,296381,239315097.98
punjab,2020,3,151931,227210,183462912.5
punjab,2020,3,145936,212996,171985406.07
punjab,2020,4,139652,2887984,2336844086.5
punjab,2020,4,195420,1443458,1167990305.74
punjab,2020,4,145958,867434,701893951.43
punjab,2020,4,192493,644735,521694946.76
punjab,2020,4,146260,484251,391837401.35
punjab,2020,4,182385,391014,316393541.47
punjab,2020,4,127645,351117,284110921.32
punjab,2020,4,118607,283787,229629440.34
punjab,2020,4,132541,272975,220880996.3
punjab,2020,4,179531,247174,200004117.05
punjab,2021,1,196004,2473062,2051683514.75
punjab,2021,1,134867,1150117,954152137.46
punjab,2021,1,167219,748915,621309437.29
punjab,2021,1,177741,488260,405066723.28
punjab,2021,1,185033,449850,373201794.65
punjab,2021,1,194882,377078,312829187.65
punjab,2021,1,193341,316766,262793467.05
punjab,2021,1,180589,267665,222058707.36
punjab,2021,1,134910,220802,183180508.63
punjab,2021,1,171268,217645,180561114.86
punjab,2021,2,183136,2628708,2176697866.21
punjab,2021,2,196065,1081015,895133373.29
punjab,2021,2,159049,848092,702261338.59
punjab,2021,2,136308,615126,509354191.33
punjab,2021,2,132332,446011,369319261.42
punjab,2021,2,164442,385983,319613136.57
punjab,2021,2,111586,306168,253522655.71
punjab,2021,2,138143,304813,252400661.78
punjab,2021,2,161750,247109,204618652.59
punjab,2021,2,169719,232275,192335648.07
punjab,2021,3,129813,2760539,2297264821.98
punjab,2021,3,196585,1355779,1128252101.0
punjab,2021,3,196537,771259,641826180.54
punjab,2021,3,128013,581085,483567343.6
punjab,2021,3,113184,522703,434983007.53
punjab,2021,3,113047,411773,342669760.01
punjab,2021,3,140180,368661,306792764.78
punjab,2021,3,173928,291827,242853219.89
punjab,2021,3,177842,270777,225335823.49
punjab,2021,3,163256,229144,190689444.5
punjab,2021,4,119000,3188036,2676325925.27
punjab,2021,4,157301,1685022,1414560126.0
punjab,2021,4,176301,1006784,845186026.13
punjab,2021,4,124755,739982,621207762.24
punjab,2021,4,140965,564767,474117072.75
punjab,2021,4,195889,497863,417951638.52
punjab,2021,4,142071,416588,349721606.5
punjab,2021,4,135094,403986,339142360.35
punjab,2021,4,143614,350289,294064884.38
punjab,2021,4,178576,295554,248114815.84
punjab,2022,1,171855,2503415,2085763590.25
punjab,2022,1,116415,1265658,1054505023.12
punjab,2022,1,177034,845190,704185160.35
punjab,2022,1,135853,609469,507789642.93
punjab,2022,1,140473,488099,406668375.84
punjab,2022,1,155832,383799,319768867.17
punjab,2022,1,142355,383346,319391883.93
punjab,2022,1,191246,289285,241022948.58
punjab,2022,1,192059,257456,214504178.44
punjab,2022,1,187426,234059,195010639.39
punjab,2022,2,182121,2835117,2357894625.71
punjab,2022,2,145694,1333126,1108727087.73
punjab,2022,2,151457,966291,803640359.85
punjab,2022,2,140742,686558,570992997.47
punjab,2022,2,171088,583172,485009429.24
punjab,2022,2,158588,491860,409067656.73
punjab,2022,2,187857,401528,333940825.99
punjab,2022,2,197926,350194,291247966.03
punjab,2022,2,194674,312098,259564233.59
punjab,2022,2,131586,293408,244020259.79
punjab,2022,3,136403,3124738,2656573059.12
punjab,2022,3,174311,1384421,1177000382.26
punjab,2022,3,139004,990568,842155869.23
punjab,2022,3,115908,680835,578828946.69
punjab,2022,3,142349,516899,439454883.73
punjab,2022,3,189764,491851,418160009.85
punjab,2022,3,167422,411820,350118997.9
punjab,2022,3,135523,348382,296185983.34
punjab,2022,3,183527,288795,245526245.33
punjab,2022,3,147418,286843,243867137.54
punjab,2022,4,178252,3488935,2932248430.2
punjab,2022,4,132685,1711691,1438577348.89
punjab,2022,4,158910,1179214,991061736.3
punjab,2022,4,136599,981148,824598680.99
punjab,2022,4,142599,747420,628163474.35
punjab,2022,4,163714,633957,532804273.62
punjab,2022,4,142195,519643,436730022.09
punjab,2022,4,188862,438194,368277173.61
punjab,2022,4,162283,406748,341848765.18
punjab,2022,4,196896,339861,285633499.22
punjab,2023,1,133680,2954091,2458187035.49
punjab,2023,1,158900,1486293,1236788395.3
punjab,2023,1,147827,1014641,844312827.51
punjab,2023,1,183824,688456,572885036.29
punjab,2023,1,114023,527955,439327616.19
punjab,2023,1,156625,442229,367992504.84
punjab,2023,1,135940,402949,335306040.29
punjab,2023,1,138470,354988,295396767.08
punjab,2023,1,165830,279268,232387857.14
punjab,2023,1,152714,273845,227875322.15
punjab,2023,2,175119,2997552,2577729762.08
punjab,2023,2,129867,1372494,1180269317.17
punjab,2023,2,178403,1049535,902542717.56
punjab,2023,2,144858,750971,645793660.03
punjab,2023,2,160609,561083,482500904.56
punjab,2023,2,137859,513510,441590997.85
punjab,2023,2,142613,417031,358624168.43
punjab,2023,2,190659,347786,299077614.3
punjab,2023,2,182062,306652,263704069.66
punjab,2023,2,117582,295036,253714932.42
punjab,2023,3,171000,3586018,3048888762.27
punjab,2023,3,152835,1675036,1424142444.61
punjab,2023,3,197522,1196449,1017239932.95
punjab,2023,3,170506,764184,649721446.6
punjab,2023,3,167299,704061,598603954.55
punjab,2023,3,136984,534515,454453518.05
punjab,2023,3,173934,454555,386469833.01
punjab,2023,3,190439,418100,355475749.44
punjab,2023,3,124307,379857,322960395.24
punjab,2023,3,148379,296969,252488420.75
punjab,2023,4,143707,3804800,3285874664.11
punjab,2023,4,181078,2004430,1731052016.4
punjab,2023,4,195168,1172301,1012414751.75
punjab,2023,4,145256,969177,836994336.68
punjab,2023,4,122932,724039,625289799.93
punjab,2023,4,195408,617771,533515764.51
punjab,2023,4,128584,530717,458334803.5
punjab,2023,4,135001,462170,399136093.51
punjab,2023,4,131508,376927,325519482.89
punjab,2023,4,185686,316142,273024990.17
rajasthan,2018,1,395674,1699915,1350878304.38
rajasthan,2018,1,373537,856545,680674132.47
rajasthan,2018,1,396690,621659,494016776.88
rajasthan,2018,1,326573,436671,347011515.02
rajasthan,2018,1,389694,325342,258541089.87
rajasthan,2018,1,315687,309568,246005702.44
rajasthan,2018,1,333010,229237,182169105.74
rajasthan,2018,1,323317,218228,173420625.86
rajasthan,2018,1,324483,197586,157017185.54
rajasthan,2018,1,366901,175073,139126165.3
rajasthan,2018,2,318180,2152578,1695794701.88
rajasthan,2018,2,337498,902320,710845618.76
rajasthan,2018,2,380334,652852,514315570.76
rajasthan,2018,2,385779,481893,379634107.93
rajasthan,2018,2,385088,411563,324228709.19
rajasthan,2018,2,397133,340443,268200307.89
rajasthan,2018,2,320929,279328,220054452.97
rajasthan,2018,2,340736,239821,188930599.24
rajasthan,2018,2,365267,206956,163039974.3
rajasthan,2018,2,345001,177064,139490880.58
rajasthan,2018,3,314550,2415947,1935987229.39
rajasthan,2018,3,387620,1221643,978947471.91
rajasthan,2018,3,375619,758587,607883627.31
rajasthan,2018,3,389074,625149,500955501.73
rajasthan,2018,3,354309,458494,367408070.17
rajasthan,2018,3,317163,384542,308147623.4
rajasthan,2018,3,336230,332423,266383530.28
rajasthan,2018,3,388034,275072,220425580.86
rajasthan,2018,3,375132,244018,195540988.58
rajasthan,2018,3,323324,227840,182576850.65
rajasthan,2018,4,381703,2862130,2256043142.55
rajasthan,2018,4,347463,1681483,1325411462.56
rajasthan,2018,4,385692,1010516,796528818.98
rajasthan,2018,4,374815,760644,599569616.7
rajasthan,2018,4,379307,578315,455850966.73
rajasthan,2018,4,398053,458169,361147202.28
rajasthan,2018,4,355139,444934,350714813.86
rajasthan,2018,4,377226,327261,257960604.22
rajasthan,2018,4,338424,291672,229907760.22
rajasthan,2018,4,357543,267843,211124727.01
rajasthan,2019,1,359664,2735986,2193496172.52
rajasthan,2019,1,339431,1210323,970341154.87
rajasthan,2019,1,362051,742695,595434289.38
rajasthan,2019,1,387958,612550,491093961.36
rajasthan,2019,1,340025,491026,393665945.64
rajasthan,2019,1,383745,404257,324101127.48
rajasthan,2019,1,322000,350613,281094107.95
rajasthan,2019,1,331972,304342,243997371.71
rajasthan,2019,1,388346,232061,186048563.28
rajasthan,2019,1,398308,205466,164726859.08
rajasthan,2019,2,321084,2870150,2330535597.95
rajasthan,2019,2,377237,1225250,994891777.48
rajasthan,2019,2,346722,920707,747605801.33
rajasthan,2019,2,323632,670648,544560501.95
rajasthan,2019,2,383665,478503,388540521.04
rajasthan,2019,2,316705,370709,301012725.31
rajasthan,2019,2,356417,316687,257147082.31
rajasthan,2019,2,346163,311157,252657166.74
rajasthan,2019,2,358169,284078,230669000.01
rajasthan,2019,2,325310,227447,184684907.16
rajasthan,2019,3,386291,3335419,2658398249.9
rajasthan,2019,3,335043,1745035,1390829497.5
rajasthan,2019,3,335383,1160412,924872494.85
rajasthan,2019,3,328376,843649,672406274.11
rajasthan,2019,3,389069,567452,452271119.62
rajasthan,2019,3,373863,493752,393530663.95
rajasthan,2019,3,363538,421183,335692290.57
rajasthan,2019,3,390190,404813,322644751.08
rajasthan,2019,3,328174,366963,292477429.87
rajasthan,2019,3,325644,326162,259958471.53
rajasthan,2019,4,397471,4032376,3272067555.22
rajasthan,2019,4,381749,1952852,1584639919.92
rajasthan,2019,4,396428,1119070,908068843.31
rajasthan,2019,4,397897,868374,704641191.57
rajasthan,2019,4,332349,653731,530469359.65
rajasthan,2019,4,381969,569372,462016390.33
rajasthan,2019,4,352649,528736,429042435.67
rajasthan,2019,4,359920,437266,354819154.02
rajasthan,2019,4,348066,417034,338402237.52
rajasthan,2019,4,328945,315791,256248602.9
rajasthan,2020,1,385346,3269973,2624234420.42
rajasthan,2020,1,349114,1582663,1270126410.12
rajasthan,2020,1,382507,976477,783647674.34
rajasthan,2020,1,330460,755899,606628185.34
rajasthan,2020,1,371961,583663,468404161.21
rajasthan,2020,1,360082,425834,341742828.82
rajasthan,2020,1,338400,424306,340516738.91
rajasthan,2020,1,338998,352925,283231059.37
rajasthan,2020,1,376302,326007,261629401.26
rajasthan,2020,1,351927,284009,227924785.6
rajasthan,2020,2,366421,3637633,3006436840.51
rajasthan,2020,2,390039,1820151,1504321765.13
rajasthan,2020,2,321687,1155657,955129089.59
rajasthan,2020,2,372435,856795,708125258.98
rajasthan,2020,2,321071,671340,554850559.68
rajasthan,2020,2,394052,520631,430292191.84
rajasthan,2020,2,329105,403361,333371102.53
rajasthan,2020,2,386515,364400,301169939.12
rajasthan,2020,2,344629,352342,291204632.6
rajasthan,2020,2,349628,278305,230014419.42
rajasthan,2020,3,390310,3934857,3258347497.47
rajasthan,2020,3,393380,2001876,1657699065.25
rajasthan,2020,3,310739,1101644,912241650.27
rajasthan,2020,3,373875,910820,754225362.16
rajasthan,2020,3,322922,746667,618295022.86
rajasthan,2020,3,333850,627142,519319557.1
rajasthan,2020,3,372860,497800,412215212.53
rajasthan,2020,3,364429,428030,354440706.49
rajasthan,2020,3,329606,394320,326526329.92
rajasthan,2020,3,346722,347878,288068484.69
rajasthan,2020,4,341174,4149753,3420529132.6
rajasthan,2020,4,333078,2321419,1913482836.1
rajasthan,2020,4,377973,1322045,1089725952.32
rajasthan,2020,4,311825,1130547,931879274.68
rajasthan,2020,4,371364,797344,657229279.06
rajasthan,2020,4,338136,605160,498817318.13
rajasthan,2020,4,383113,580380,478391859.4
rajasthan,2020,4,333147,455014,375055985.02
rajasthan,2020,4,329753,407398,335807782.55
rajasthan,2020,4,391603,374974,309081488.65
rajasthan,2021,1,346812,3737468,3107402685.1
rajasthan,2021,1,315616,1757695,1461381927.35
rajasthan,2021,1,395046,1141008,948656000.4
rajasthan,2021,1,312687,896167,745091052.56
rajasthan,2021,1,330546,607965,505474501.69
rajasthan,2021,1,334744,493900,410638161.35
rajasthan,2021,1,316036,452266,376022945.9
rajasthan,2021,1,386756,389959,324219798.68
rajasthan,2021,1,380298,360793,299970821.03
rajasthan,2021,1,362767,308516,256506576.54
rajasthan,2021,2,381494,4200652,3465516722.84
rajasthan,2021,2,390141,2023845,1669662250.01
rajasthan,2021,2,374929,1298564,1071309291.68
rajasthan,2021,2,370994,857392,707344153.36
rajasthan,2021,2,392902,672699,554973566.75
rajasthan,2021,2,335084,629421,519269596.67
rajasthan,2021,2,370577,483612,398977969.68
rajasthan,2021,2,342909,477972,394324651.33
rajasthan,2021,2,326036,431747,356189099.11
rajasthan,2021,2,376878,352226,290585390.69
rajasthan,2021,3,379127,3998604,3351685564.58
rajasthan,2021,3,388392,2200567,1844546450.31
rajasthan,2021,3,325970,1447652,1213442810.32
rajasthan,2021,3,397748,1007239,844282515.62
rajasthan,2021,3,343559,790962,662995752.01
rajasthan,2021,3,387525,674868,565684090.63
rajasthan,2021,3,358152,540328,452910779.27
rajasthan,2021,3,388058,464306,389187971.04
rajasthan,2021,3,344255,445390,373332272.94
rajasthan,2021,3,321969,381410,319703507.14
rajasthan,2021,4,325817,4828444,4004196921.32
rajasthan,2021,4,351480,2279298,1890207154.04
rajasthan,2021,4,398915,1636592,1357215043.74
rajasthan,2021,4,327801,1112546,922627534.83
rajasthan,2021,4,315711,935058,775438027.55
rajasthan,2021,4,311259,789909,655066531.77
rajasthan,2021,4,392342,649294,538456004.42
rajasthan,2021,4,377589,601292,498647822.47
rajasthan,2021,4,316048,507104,420538391.39
rajasthan,2021,4,354934,410059,340059586.79
rajasthan,2022,1,395350,4443524,3724764815.43
rajasthan,2022,1,368154,1884477,1579654758.39
rajasthan,2022,1,354650,1254834,1051859834.81
rajasthan,2022,1,393756,959380,804196058.12
rajasthan,2022,1,377931,680463,570395359.15
rajasthan,2022,1,323057,626155,524872221.83
rajasthan,2022,1,383265,501133,420073228.4
rajasthan,2022,1,353683,480410,402701784.31
rajasthan,2022,1,328486,363671,304846447.47
rajasthan,2022,1,344212,328682,275516380.14
rajasthan,2022,2,324744,4425384,3760544740.2
rajasthan,2022,2,338562,1948692,1655934128.46
rajasthan,2022,2,364545,1510675,1283722386.07
rajasthan,2022,2,331343,1077864,915933804.4
rajasthan,2022,2,368632,884389,751524915.72
rajasthan,2022,2,394948,627693,533393078.21
rajasthan,2022,2,320431,560451,476253515.79
rajasthan,2022,2,322247,548969,466496378.14
rajasthan,2022,2,387318,435560,370124713.68
rajasthan,2022,2,331456,408887,347459141.17
rajasthan,2022,3,342018,4670825,3965947011.06
rajasthan,2022,3,392217,2395806,2034253769.86
rajasthan,2022,3,376324,1586582,1347149919.3
rajasthan,2022,3,389989,1204372,1022619543.5
rajasthan,2022,3,330410,826847,702066999.83
rajasthan,2022,3,351527,731386,621012047.11
rajasthan,2022,3,382924,661266,561474350.32
rajasthan,2022,3,366579,595193,505372500.68
rajasthan,2022,3,384761,464170,394121793.69
rajasthan,2022,3,326613,448050,380434746.77
rajasthan,2022,4,360258,5302914,4460214393.76
rajasthan,2022,4,394569,2832565,2382435228.79
rajasthan,2022,4,357546,1623121,1365187065.38
rajasthan,2022,4,337778,1335648,1123397041.13
rajasthan,2022,4,347120,1139396,958331989.55
rajasthan,2022,4,377122,799203,672200074.92
rajasthan,2022,4,354427,686372,577299018.96
rajasthan,2022,4,399854,607729,511153285.15
rajasthan,2022,4,367977,594639,500143746.45
rajasthan,2022,4,364992,477047,401238444.67
rajasthan,2023,1,393258,4842083,4105663116.12
rajasthan,2023,1,331220,1988029,1685675220.59
rajasthan,2023,1,370031,1449750,1229261599.92
rajasthan,2023,1,389520,1031040,874232131.73
rajasthan,2023,1,322511,793502,672820531.8
rajasthan,2023,1,321945,637086,540193859.85
rajasthan,2023,1,362328,526829,446705568.23
rajasthan,2023,1,369361,464388,393760434.13
rajasthan,2023,1,372408,418736,355051685.46
rajasthan,2023,1,357837,386438,327666343.69
rajasthan,2023,2,394941,4883324,4133957586.75
rajasthan,2023,2,378205,2344006,1984308547.04
rajasthan,2023,2,318604,1688969,1429789981.04
rajasthan,2023,2,328157,1253014,1060733978.01
rajasthan,2023,2,367852,964027,816093462.81
rajasthan,2023,2,356120,789379,668245601.23
rajasthan,2023,2,348827,660433,559087592.51
rajasthan,2023,2,311444,561916,475688157.43
rajasthan,2023,2,355040,476736,403578901.81
rajasthan,2023,2,348156,451023,381812266.75
rajasthan,2023,3,392401,4951195,4228645131.35
rajasthan,2023,3,337754,2617043,2235126586.65
rajasthan,2023,3,313890,1837962,1569740257.47
rajasthan,2023,3,384043,1250417,1067938529.44
rajasthan,2023,3,394626,984238,840604111.3
rajasthan,2023,3,340118,854295,729624543.37
rajasthan,2023,3,392769,634285,541721456.61
rajasthan,2023,3,399071,558511,477005460.11
rajasthan,2023,3,382169,507481,433422154.27
rajasthan,2023,3,354495,476306,406797031.91
rajasthan,2023,4,392326,5488906,4763392409.73
rajasthan,2023,4,339785,2847519,2471139282.78
rajasthan,2023,4,366892,2091326,1814898719.17
rajasthan,2023,4,393138,1363120,1182945481.98
rajasthan,2023,4,322104,1228607,1066212014.48
rajasthan,2023,4,329099,844098,732527338.33
rajasthan,2023,4,333273,815430,707648397.78
rajasthan,2023,4,356078,753372,653792840.25
rajasthan,2023,4,344514,554555,481255509.04
rajasthan,2023,4,358302,533572,463045438.72
sikkim,2018,1,782956,79201,61923264.0
sikkim,2018,1,756842,38255,29910116.57
sikkim,2018,1,724707,24050,18803868.14
sikkim,2018,1,776679,17122,13387162.5
sikkim,2018,1,743985,13298,10397711.27
sikkim,2018,1,714113,13268,10374096.27
sikkim,2018,1,791845,11233,8782787.27
sikkim,2018,1,715004,9046,7073234.9
sikkim,2018,1,795323,8322,6507251.51
sikkim,2018,1,795237,6740,5269812.02
sikkim,2018,2,714306,85399,68472157.0
sikkim,2018,2,795239,40826,32734191.81
sikkim,2018,2,750158,26858,21534710.28
sikkim,2018,2,796561,20003,16038254.44
sikkim,2018,2,741507,16523,13248647.85
sikkim,2018,2,764242,14266,11438966.22
sikkim,2018,2,790843,12300,9862228.03
sikkim,2018,2,778768,11083,8886614.65
sikkim,2018,2,764528,9849,7897217.08
sikkim,2018,2,731610,7636,6122926.91
sikkim,2018,3,761493,104432,82424953.92
sikkim,2018,3,737611,53487,42215675.62
sikkim,2018,3,798975,37696,29752992.64
sikkim,2018,3,793614,25152,19851941.11
sikkim,2018,3,794352,20390,16093575.33
sikkim,2018,3,759214,16747,13218539.63
sikkim,2018,3,769617,14519,11459577.79
sikkim,2018,3,780310,13557,10700498.89
sikkim,2018,3,742344,12055,9515316.5
sikkim,2018,3,757078,9628,7599279.67
sikkim,2018,4,765901,120764,96221191.46
sikkim,2018,4,757198,61932,49345483.83
sikkim,2018,4,714876,39777,31693749.6
sikkim,2018,4,750291,28727,22888955.72
sikkim,2018,4,773955,20133,16041555.46
sikkim,2018,4,766626,18458,14707359.72
sikkim,2018,4,787395,16615,13238813.23
sikkim,2018,4,762262,13332,10622996.63
sikkim,2018,4,770449,12204,9724494.96
sikkim,2018,4,740072,10523,8384732.14
sikkim,2019,1,714098,112213,88959607.4
sikkim,2019,1,712563,54780,43428729.03
sikkim,2019,1,799472,35314,27996728.51
sikkim,2019,1,741657,29371,23285029.62
sikkim,2019,1,783718,22758,18042181.82
sikkim,2019,1,799233,18350,14547458.3
sikkim,2019,1,744602,14627,11596265.96
sikkim,2019,1,732406,12108,9599364.26
sikkim,2019,1,797467,11900,9434623.34
sikkim,2019,1,761303,10938,8671937.13
sikkim,2019,2,777084,126184,101398152.64
sikkim,2019,2,750083,67024,53859069.81
sikkim,2019,2,785414,41788,33579819.28
sikkim,2019,2,713908,27802,22341215.6
sikkim,2019,2,725899,23340,18755440.3
sikkim,2019,2,738618,18124,14564415.91
sikkim,2019,2,739123,17153,13784419.43
sikkim,2019,2,726310,15700,12616472.85
sikkim,2019,2,786442,12159,9771409.93
sikkim,2019,2,783057,11598,9319896.74
sikkim,2019,3,713894,139114,114138597.59
sikkim,2019,3,726627,58742,48196207.91
sikkim,2019,3,799533,43822,35954628.62
sikkim,2019,3,741436,28622,23483644.65
sikkim,2019,3,784871,24656,20229807.45
sikkim,2019,3,743524,20133,16519120.81
sikkim,2019,3,772950,16908,13872860.63
sikkim,2019,3,778563,15054,12351853.8
sikkim,2019,3,759070,12939,10616239.08
sikkim,2019,3,777365,11633,9544880.44
sikkim,2019,4,794984,159043,129828764.19
sikkim,2019,4,758522,66194,54035056.87
sikkim,2019,4,792165,47034,38394943.6
sikkim,2019,4,764559,38517,31441808.8
sikkim,2019,4,751322,29748,24283654.03
sikkim,2019,4,717400,24708,20169732.75
sikkim,2019,4,726523,19988,16316899.14
sikkim,2019,4,765562,18279,14921790.3
sikkim,2019,4,763128,15955,13024652.56
sikkim,2019,4,783813,12139,9909950.09
sikkim,2020,1,753905,133673,108669606.18
sikkim,2020,1,744630,69880,56809137.2
sikkim,2020,1,787366,43670,35502114.57
sikkim,2020,1,765901,31546,25645908.2
sikkim,2020,1,787160,23102,18781449.78
sikkim,2020,1,784596,20876,16971691.34
sikkim,2020,1,797241,18329,14900822.14
sikkim,2020,1,791740,16765,13629748.98
sikkim,2020,1,751569,13210,10739097.37
sikkim,2020,1,762298,12875,10467045.22
sikkim,2020,2,740539,150948,121925932.75
sikkim,2020,2,746868,68952,55695401.13
sikkim,2020,2,714901,47278,38187898.49
sikkim,2020,2,735431,33700,27221169.35
sikkim,2020,2,713649,26600,21486253.69
sikkim,2020,2,753958,24005,19390219.29
sikkim,2020,2,734389,18448,14901188.52
sikkim,2020,2,755976,15589,12592434.41
sikkim,2020,2,710106,13560,10952973.54
sikkim,2020,2,729527,12483,10083273.95
sikkim,2020,3,787111,162679,132595969.28
sikkim,2020,3,770655,74286,60548586.28
sikkim,2020,3,747846,48962,39908001.87
sikkim,2020,3,732937,41850,34110980.72
sikkim,2020,3,772586,34466,28092902.49
sikkim,2020,3,723686,26098,21271865.32
sikkim,2020,3,790127,23325,19012203.21
sikkim,2020,3,726689,19157,15614552.33
sikkim,2020,3,732115,15627,12737379.35
sikkim,2020,3,759613,15491,12626689.33
sikkim,2020,4,788634,191391,155141195.78
sikkim,2020,4,725666,97087,78699311.93
sikkim,2020,4,744981,54818,44436167.52
sikkim,2020,4,736034,47025,38119172.79
sikkim,2020,4,720100,34233,27749692.75
sikkim,2020,4,749021,29839,24188143.46
sikkim,2020,4,786435,25267,20482077.5
sikkim,2020,4,756252,21965,17804963.74
sikkim,2020,4,741452,17845,14465438.33
sikkim,2020,4,785827,17822,14446571.96
sikkim,2021,1,727563,156324,128775533.58
sikkim,2021,1,743727,79406,65412588.27
sikkim,2021,1,725782,47678,39276098.78
sikkim,2021,1,710790,37681,31041128.85
sikkim,2021,1,745977,27185,22394643.22
sikkim,2021,1,738074,22893,18858944.67
sikkim,2021,1,732591,20258,16688723.42
sikkim,2021,1,794429,17707,14587083.38
sikkim,2021,1,720532,16440,13543228.37
sikkim,2021,1,771594,13647,11242158.56
sikkim,2021,2,728797,172558,141141887.04
sikkim,2021,2,776613,82085,67140797.29
sikkim,2021,2,716396,57743,47230862.22
sikkim,2021,2,768510,44276,36215357.24
sikkim,2021,2,777214,32744,26783151.64
sikkim,2021,2,756782,28161,23034058.92
sikkim,2021,2,742271,23413,19150516.5
sikkim,2021,2,771474,18367,15023800.22
sikkim,2021,2,732625,18305,14972867.91
sikkim,2021,2,729760,14120,11549386.4
sikkim,2021,3,795239,169290,139434656.38
sikkim,2021,3,776419,80847,66589887.94
sikkim,2021,3,752093,60526,49852120.38
sikkim,2021,3,743252,44600,36734740.84
sikkim,2021,3,752713,35906,29574360.38
sikkim,2021,3,712122,27615,22745443.26
sikkim,2021,3,748696,21984,18107361.38
sikkim,2021,3,750517,20830,17156905.93
sikkim,2021,3,738905,19565,16115116.46
sikkim,2021,3,722092,15483,12752738.84
sikkim,2021,4,746099,199569,167229058.37
sikkim,2021,4,732951,99548,83416749.14
sikkim,2021,4,736195,60231,50470912.06
sikkim,2021,4,760865,44391,37197406.16
sikkim,2021,4,743468,38623,32364812.68
sikkim,2021,4,742393,29255,24514950.04
sikkim,2021,4,730984,26129,21895085.95
sikkim,2021,4,754661,23420,19625239.27
sikkim,2021,4,763861,21013,17608139.99
sikkim,2021,4,735490,17214,14424763.57
sikkim,2022,1,799125,174731,145924109.76
sikkim,2022,1,798493,84474,70547115.39
sikkim,2022,1,759961,49554,41384324.62
sikkim,2022,1,723369,35333,29507909.37
sikkim,2022,1,714370,28893,24130055.16
sikkim,2022,1,722962,23492,19619631.79
sikkim,2022,1,745695,22272,18600485.4
sikkim,2022,1,757941,17499,14614021.04
sikkim,2022,1,765825,17267,14420243.82
sikkim,2022,1,773163,14182,11844348.44
sikkim,2022,2,794164,185231,157156504.92
sikkim,2022,2,744840,84582,71762091.92
