state,year,quarter,district,txn_count,txn_amount
puducherry,2023,2,Puducherry District 4,89166,75896969.06
puducherry,2023,2,Puducherry District 5,64687,55060570.75
puducherry,2023,3,Puducherry District 1,436133,371278866.39
puducherry,2023,3,Puducherry District 2,192971,164275484.34
puducherry,2023,3,Puducherry District 3,128622,109495428.84
puducherry,2023,3,Puducherry District 4,95887,81628529.44
puducherry,2023,3,Puducherry District 5,69562,59218615.4
puducherry,2023,4,Puducherry District 1,518617,439092182.12
puducherry,2023,4,Puducherry District 2,229466,194280061.21
puducherry,2023,4,Puducherry District 3,152947,129494542.06
puducherry,2023,4,Puducherry District 4,114021,96537811.23
puducherry,2023,4,Puducherry District 5,82718,70034772.82
punjab,2018,1,Ludhiana,1571878,1233636888.16
punjab,2018,1,Amritsar,660029,518002018.73
punjab,2018,1,Jalandhar,467329,366768373.48
punjab,2018,1,Patiala,322654,253224822.5
punjab,2018,1,Mohali,240956,189106438.16
punjab,2018,2,Ludhiana,1836756,1455689942.26
punjab,2018,2,Amritsar,771250,611241716.24
punjab,2018,2,Jalandhar,546079,432786209.25
punjab,2018,2,Patiala,377025,298804965.04
punjab,2018,2,Mohali,281559,223145353.94
punjab,2018,3,Ludhiana,2319014,1842375885.01
punjab,2018,3,Amritsar,973750,773610482.02
punjab,2018,3,Jalandhar,689458,547750487.33
punjab,2018,3,Patiala,476016,378178790.64
punjab,2018,3,Mohali,355485,282421144.1
punjab,2018,4,Ludhiana,2534230,2027716393.1
punjab,2018,4,Amritsar,1064119,851434644.28
punjab,2018,4,Jalandhar,753443,602853441.32
punjab,2018,4,Patiala,520193,416223062.59
punjab,2018,4,Mohali,388476,310832327.06
punjab,2019,1,Ludhiana,2201443,1766572353.42
punjab,2019,1,Amritsar,924382,741780708.8
punjab,2019,1,Jalandhar,654503,525213598.03
punjab,2019,1,Patiala,451883,362618834.53
punjab,2019,1,Mohali,337463,270801083.13
punjab,2019,2,Ludhiana,2541515,2048792081.83
punjab,2019,2,Amritsar,1067178,860284289.92
punjab,2019,2,Jalandhar,755609,609119382.42
punjab,2019,2,Patiala,521689,420549203.93
punjab,2019,2,Mohali,389593,314063057.65
punjab,2019,3,Ludhiana,2972071,2422393409.71
punjab,2019,3,Amritsar,1247967,1017158848.31
punjab,2019,3,Jalandhar,883616,720193518.31
punjab,2019,3,Patiala,610067,497237191.17
punjab,2019,3,Mohali,455594,371333083.44
punjab,2019,4,Ludhiana,3296411,2622082934.28
punjab,2019,4,Amritsar,1384157,1101008138.03
punjab,2019,4,Jalandhar,980044,779562529.43
punjab,2019,4,Patiala,676644,538226841.28
punjab,2019,4,Mohali,505312,401943853.19
punjab,2020,1,Ludhiana,2757753,2225721742.91
punjab,2020,1,Amritsar,1157975,934576751.9
punjab,2020,1,Jalandhar,819898,661721736.19
punjab,2020,1,Patiala,566075,456867007.37
punjab,2020,1,Mohali,422741,341184926.6
punjab,2020,2,Ludhiana,3224310,2652099546.27
punjab,2020,2,Amritsar,1353882,1113612062.05
punjab,2020,2,Jalandhar,958608,788486665.91
punjab,2020,2,Patiala,661844,544388258.24
punjab,2020,2,Mohali,494260,406545154.13
punjab,2020,3,Ludhiana,3466064,2798699143.12
punjab,2020,3,Amritsar,1455394,1175168981.95
punjab,2020,3,Jalandhar,1030483,832071691.78
punjab,2020,3,Patiala,711468,574480303.35
punjab,2020,3,Mohali,531319,429017672.47
punjab,2020,4,Ludhiana,3793271,3069366726.43
punjab,2020,4,Amritsar,1592788,1288821837.1
punjab,2020,4,Jalandhar,1127764,912542947.33
punjab,2020,4,Patiala,778633,630039399.71
punjab,2020,4,Mohali,581477,470508797.69
punjab,2021,1,Ludhiana,3232624,2681825911.33
punjab,2021,1,Amritsar,1357373,1126094111.88
punjab,2021,1,Jalandhar,961080,797324510.06
punjab,2021,1,Patiala,663550,550490097.11
punjab,2021,1,Mohali,495534,411101962.6
punjab,2021,2,Ludhiana,3418166,2830407471.11
punjab,2021,2,Amritsar,1435282,1188483254.63
punjab,2021,2,Jalandhar,1016243,841498786.57
punjab,2021,2,Patiala,701636,580988973.61
punjab,2021,2,Mohali,523976,433878299.63
punjab,2021,3,Ludhiana,3643744,3032250148.63
punjab,2021,3,Amritsar,1530002,1273236649.58
punjab,2021,3,Jalandhar,1083309,901507944.24
punjab,2021,3,Patiala,747940,622420594.76
punjab,2021,3,Mohali,558556,464819130.1
punjab,2021,4,Ludhiana,4407474,3700032238.3
punjab,2021,4,Amritsar,1850690,1553637206.54
punjab,2021,4,Jalandhar,1310371,1100043958.54
punjab,2021,4,Patiala,904708,759494155.67
punjab,2021,4,Mohali,675629,567184658.93
punjab,2022,1,Ludhiana,3497402,2913920605.7
punjab,2022,1,Amritsar,1468553,1223550276.96
punjab,2022,1,Jalandhar,1039800,866327791.63
punjab,2022,1,Patiala,717900,598131456.04
punjab,2022,1,Mohali,536123,446680179.65
punjab,2022,2,Ludhiana,3976057,3306785734.65
punjab,2022,2,Amritsar,1669539,1388513672.46
punjab,2022,2,Jalandhar,1182108,983129182.48
punjab,2022,2,Patiala,816153,678773664.05
punjab,2022,2,Mohali,609497,506903188.48
punjab,2022,3,Ludhiana,4106997,3491665204.51
punjab,2022,3,Amritsar,1724521,1466144245.54
punjab,2022,3,Jalandhar,1221037,1038095066.77
punjab,2022,3,Patiala,843030,716723300.11
punjab,2022,3,Mohali,629569,535243698.05
punjab,2022,4,Ludhiana,5032758,4229741493.0
punjab,2022,4,Amritsar,2113246,1776061216.32
punjab,2022,4,Jalandhar,1496272,1257530009.44
punjab,2022,4,Patiala,1033058,868225933.45
punjab,2022,4,Mohali,771480,648384752.23
punjab,2023,1,Ludhiana,4058612,3377291817.6
punjab,2023,1,Amritsar,1704204,1418119056.06
punjab,2023,1,Jalandhar,1206652,1004091105.4
punjab,2023,1,Patiala,833098,693246229.29
punjab,2023,1,Mohali,622152,517711193.93
punjab,2023,2,Ludhiana,4148668,3567625988.06
punjab,2023,2,Amritsar,1742018,1498040048.6
punjab,2023,2,Jalandhar,1233426,1060678708.12
punjab,2023,2,Patiala,851584,732315534.84
punjab,2023,2,Mohali,635956,546887864.46
punjab,2023,3,Ludhiana,4822200,4099910259.95
punjab,2023,3,Amritsar,2024833,1721545303.69
punjab,2023,3,Jalandhar,1433671,1218930328.59
punjab,2023,3,Patiala,989838,841575878.44
punjab,2023,3,Mohali,739203,628482686.82
punjab,2023,4,Ludhiana,5288887,4567551299.92
punjab,2023,4,Amritsar,2220794,1917906976.29
punjab,2023,4,Jalandhar,1572421,1357963090.38
punjab,2023,4,Patiala,1085633,937567106.06
punjab,2023,4,Mohali,810743,700168230.8
rajasthan,2018,1,Jaipur,2065174,1641139763.08
rajasthan,2018,1,Jodhpur,1070086,850369329.59
rajasthan,2018,1,Udaipur,629387,500157562.59
rajasthan,2018,1,Kota,478712,380420485.45
rajasthan,2018,1,Ajmer,328387,260960779.78
rajasthan,2018,1,Bikaner,254493,202239543.78
rajasthan,2018,1,Alwar,243588,193573139.23
rajasthan,2018,2,Jaipur,2380864,1875638324.87
rajasthan,2018,2,Jodhpur,1233663,971876582.81
rajasthan,2018,2,Udaipur,725597,571623888.45
rajasthan,2018,2,Kota,551890,434777864.82
rajasthan,2018,2,Ajmer,378585,298248845.62
rajasthan,2018,2,Bikaner,293396,231137071.72
rajasthan,2018,2,Alwar,280824,221232345.21
rajasthan,2018,3,Jaipur,2828495,2266576943.37
rajasthan,2018,3,Jodhpur,1465606,1174444467.89
rajasthan,2018,3,Udaipur,862018,690767249.03
rajasthan,2018,3,Kota,655652,525398458.13
rajasthan,2018,3,Ajmer,449764,360412744.78
rajasthan,2018,3,Bikaner,348558,279312888.08
rajasthan,2018,3,Alwar,333622,267343723.0
rajasthan,2018,4,Jaipur,3536972,2787980743.96
rajasthan,2018,4,Jodhpur,1832709,1444613901.55
rajasthan,2018,4,Udaipur,1077936,849671481.26
rajasthan,2018,4,Kota,819879,646261221.55
rajasthan,2018,4,Ajmer,562420,443322162.64
rajasthan,2018,4,Bikaner,435865,343566079.14
rajasthan,2018,4,Alwar,417187,328843525.0
rajasthan,2019,1,Jaipur,2969276,2380529133.72
rajasthan,2019,1,Jodhpur,1538553,1233489681.4
rajasthan,2019,1,Udaipur,904923,725495582.99
rajasthan,2019,1,Kota,688285,551812873.61
rajasthan,2019,1,Ajmer,472150,378532501.01
rajasthan,2019,1,Bikaner,365907,293355347.78
rajasthan,2019,1,Alwar,350227,280784432.75
rajasthan,2019,2,Jaipur,3126518,2538703790.27
rajasthan,2019,2,Jodhpur,1620029,1315449109.64
rajasthan,2019,2,Udaipur,952845,773701258.38
rajasthan,2019,2,Kota,724735,588478172.32
rajasthan,2019,2,Ajmer,497153,403684156.37
rajasthan,2019,2,Bikaner,385284,312847392.94
rajasthan,2019,2,Alwar,368774,299441201.36
rajasthan,2019,3,Jaipur,3936934,3137818398.37
rajasthan,2019,3,Jodhpur,2039953,1625885002.49
rajasthan,2019,3,Udaipur,1199829,956288816.64
rajasthan,2019,3,Kota,912591,727354503.99
rajasthan,2019,3,Ajmer,626019,498950518.7
rajasthan,2019,3,Bikaner,485153,386676976.34
rajasthan,2019,3,Alwar,464363,370107026.45
rajasthan,2019,4,Jaipur,4437872,3601106898.22
rajasthan,2019,4,Jodhpur,2299518,1865941541.17
rajasthan,2019,4,Udaipur,1352496,1097481694.95
rajasthan,2019,4,Kota,1028710,834745988.84
rajasthan,2019,4,Ajmer,705674,572618911.19
rajasthan,2019,4,Bikaner,546884,443768551.94
rajasthan,2019,4,Alwar,523448,424752103.79
rajasthan,2020,1,Jaipur,3658683,2936183989.81
rajasthan,2020,1,Jodhpur,1895775,1521406565.8
rajasthan,2020,1,Udaipur,1115028,894838246.38
rajasthan,2020,1,Kota,848092,680615121.2
rajasthan,2020,1,Ajmer,581774,466888244.87
rajasthan,2020,1,Bikaner,450863,361829335.87
rajasthan,2020,1,Alwar,431543,346324161.44
rajasthan,2020,2,Jaipur,4098152,3387046683.43
rajasthan,2020,2,Jodhpur,2123489,1755024576.37
rajasthan,2020,2,Udaipur,1248962,1032244207.15
rajasthan,2020,2,Kota,949962,785126271.71
rajasthan,2020,2,Ajmer,651655,538580786.08
rajasthan,2020,2,Bikaner,505020,417389665.05
rajasthan,2020,2,Alwar,483378,399503609.61
rajasthan,2020,3,Jaipur,4477154,3707409181.71
rajasthan,2020,3,Jodhpur,2319872,1921022895.96
rajasthan,2020,3,Udaipur,1364468,1129878625.55
rajasthan,2020,3,Kota,1037816,859387135.93
rajasthan,2020,3,Ajmer,711920,589522241.06
rajasthan,2020,3,Bikaner,551724,456868304.81
rajasthan,2020,3,Alwar,528082,437290503.74
rajasthan,2020,4,Jaipur,4946823,4077532616.84
rajasthan,2020,4,Jodhpur,2563235,2112805231.92
rajasthan,2020,4,Udaipur,1507605,1242678302.54
rajasthan,2020,4,Kota,1146686,945182715.34
rajasthan,2020,4,Ajmer,786603,648376278.01
rajasthan,2020,4,Bikaner,609602,502479042.14
rajasthan,2020,4,Alwar,583479,480946721.72
rajasthan,2021,1,Jaipur,4132826,3436110953.25
rajasthan,2021,1,Jodhpur,2141456,1780447609.3
rajasthan,2021,1,Udaipur,1259529,1047197147.88
rajasthan,2021,1,Kota,958000,796499497.66
rajasthan,2021,1,Ajmer,657168,546382589.68
rajasthan,2021,1,Bikaner,509292,423435911.55
rajasthan,2021,1,Alwar,487468,405290761.29
rajasthan,2021,2,Jaipur,4655203,3840519143.81
rajasthan,2021,2,Jodhpur,2412129,1989994857.87
rajasthan,2021,2,Udaipur,1418730,1170445526.49
rajasthan,2021,2,Kota,1079088,890242372.96
rajasthan,2021,2,Ajmer,740232,610688311.31
rajasthan,2021,2,Bikaner,573666,473271598.79
rajasthan,2021,2,Alwar,549083,452990880.88
rajasthan,2021,3,Jaipur,4868325,4080698022.37
rajasthan,2021,3,Jodhpur,2522560,2114445411.41
rajasthan,2021,3,Udaipur,1483682,1243642998.88
rajasthan,2021,3,Kota,1128490,945916464.61
rajasthan,2021,3,Ajmer,774121,648879615.21
rajasthan,2021,3,Bikaner,599929,502869118.71
rajasthan,2021,3,Alwar,574221,481320082.66
rajasthan,2021,4,Jaipur,5600842,4644742245.2
rajasthan,2021,4,Jodhpur,2902120,2406709311.42
rajasthan,2021,4,Udaipur,1706925,1415542425.13
rajasthan,2021,4,Kota,1298290,1076663389.33
rajasthan,2021,4,Ajmer,890600,738569368.35
rajasthan,2021,4,Bikaner,690198,572376938.13
rajasthan,2021,4,Alwar,660621,547849340.76
rajasthan,2022,1,Jaipur,4693738,3934505323.54
rajasthan,2022,1,Jodhpur,2432096,2038694527.73
rajasthan,2022,1,Udaipur,1430474,1199088972.73
rajasthan,2022,1,Kota,1088020,912028615.02
rajasthan,2022,1,Ajmer,746360,625633233.92
rajasthan,2022,1,Bikaner,578414,484853624.0
rajasthan,2022,1,Alwar,553628,464076591.11
rajasthan,2022,2,Jaipur,5062726,4302137388.11
rajasthan,2022,2,Jodhpur,2623291,2229185940.66
rajasthan,2022,2,Udaipur,1542928,1311129373.85
rajasthan,2022,2,Kota,1173553,997246688.22
rajasthan,2022,2,Ajmer,805033,684091113.25
rajasthan,2022,2,Bikaner,623885,530157346.87
rajasthan,2022,2,Alwar,597150,507438950.87
rajasthan,2022,3,Jaipur,5533590,4698511764.24
rajasthan,2022,3,Jodhpur,2867272,2434570405.82
rajasthan,2022,3,Udaipur,1686429,1431929348.53
rajasthan,2022,3,Kota,1282700,1089127304.35
rajasthan,2022,3,Ajmer,879906,747119362.65
rajasthan,2022,3,Bikaner,681910,579003017.91
rajasthan,2022,3,Alwar,652689,554191478.61
rajasthan,2022,4,Jaipur,6272571,5275781001.45
rajasthan,2022,4,Jodhpur,3250181,2733686949.87
rajasthan,2022,4,Udaipur,1911643,1607859260.86
rajasthan,2022,4,Kota,1453998,1222939821.96
rajasthan,2022,4,Ajmer,997413,838912050.68
rajasthan,2022,4,Bikaner,772976,650140571.09
rajasthan,2022,4,Alwar,739852,622280632.83
rajasthan,2023,1,Jaipur,5107256,4330506458.09
rajasthan,2023,1,Jodhpur,2646364,2243885594.86
rajasthan,2023,1,Udaipur,1556499,1319775197.45
rajasthan,2023,1,Kota,1183875,1003822712.77
rajasthan,2023,1,Ajmer,812114,688602133.45
rajasthan,2023,1,Bikaner,629373,533653300.05
rajasthan,2023,1,Alwar,602403,510785094.84
rajasthan,2023,2,Jaipur,5732510,4852832059.2
rajasthan,2023,2,Jodhpur,2970344,2514532666.63
rajasthan,2023,2,Udaipur,1747053,1478960359.74
rajasthan,2023,2,Kota,1328810,1124899151.97
rajasthan,2023,2,Ajmer,911537,771658128.58
rajasthan,2023,2,Bikaner,706423,598020085.65
rajasthan,2023,2,Alwar,676152,572393623.61
rajasthan,2023,3,Jaipur,5976472,5104298559.43
rajasthan,2023,3,Jodhpur,3096755,2644831989.1
rajasthan,2023,3,Udaipur,1821403,1555597873.89
rajasthan,2023,3,Kota,1385361,1183189743.81
rajasthan,2023,3,Ajmer,950330,811644298.84
rajasthan,2023,3,Bikaner,736487,629008592.19
rajasthan,2023,3,Alwar,704927,602054205.21
rajasthan,2023,4,Jaipur,6729561,5840059789.94
rajasthan,2023,4,Jodhpur,3486974,3026072391.9
rajasthan,2023,4,Udaipur,2050916,1779830173.9
rajasthan,2023,4,Kota,1559929,1353741119.62
rajasthan,2023,4,Ajmer,1070080,928639102.56
rajasthan,2023,4,Bikaner,829291,719677296.31
rajasthan,2023,4,Alwar,793754,688837558.05
sikkim,2018,1,Sikkim District 1,99071,77458875.25
sikkim,2018,1,Sikkim District 2,52725,41223634.36
sikkim,2018,1,Sikkim District 3,28731,22463857.13
sikkim,2018,1,Sikkim District 4,22227,17378536.67
sikkim,2018,1,Sikkim District 5,17784,13904401.06
sikkim,2018,2,Sikkim District 1,109946,88153305.79
sikkim,2018,2,Sikkim District 2,58513,46915213.18
sikkim,2018,2,Sikkim District 3,31885,25565350.13
sikkim,2018,2,Sikkim District 4,24667,19777920.25
sikkim,2018,2,Sikkim District 5,19736,15824124.93
sikkim,2018,3,Sikkim District 1,138210,109085406.62
sikkim,2018,3,Sikkim District 2,73555,58055282.9
sikkim,2018,3,Sikkim District 3,40082,31635871.05
sikkim,2018,3,Sikkim District 4,31008,24474209.48
sikkim,2018,3,Sikkim District 5,24809,19581581.05
sikkim,2018,4,Sikkim District 1,153845,122578651.41
sikkim,2018,4,Sikkim District 2,81876,65236391.43
sikkim,2018,4,Sikkim District 3,44616,35549048.49
sikkim,2018,4,Sikkim District 4,34516,27501530.09
sikkim,2018,4,Sikkim District 5,27616,22003711.33
sikkim,2019,1,Sikkim District 1,144812,114803799.48
sikkim,2019,1,Sikkim District 2,77069,61098613.13
sikkim,2019,1,Sikkim District 3,41997,33294262.81
sikkim,2019,1,Sikkim District 4,32489,25757178.02
sikkim,2019,1,Sikkim District 5,25994,20608071.91
sikkim,2019,2,Sikkim District 1,162113,130269756.1
sikkim,2019,2,Sikkim District 2,86276,69329599.42
sikkim,2019,2,Sikkim District 3,47014,37779546.63
sikkim,2019,2,Sikkim District 4,36371,29227092.78
sikkim,2019,2,Sikkim District 5,29100,23384317.54
sikkim,2019,3,Sikkim District 1,166943,136971024.09
sikkim,2019,3,Sikkim District 2,88847,72896016.06
sikkim,2019,3,Sikkim District 3,48415,39722982.11
sikkim,2019,3,Sikkim District 4,37455,30730577.45
sikkim,2019,3,Sikkim District 5,29967,24587241.25
sikkim,2019,4,Sikkim District 1,193888,158272822.41
sikkim,2019,4,Sikkim District 2,103187,84232838.89
sikkim,2019,4,Sikkim District 3,56229,45900719.05
sikkim,2019,4,Sikkim District 4,43500,35509811.36
sikkim,2019,4,Sikkim District 5,34804,28411060.62
sikkim,2020,1,Sikkim District 1,172469,140209359.9
sikkim,2020,1,Sikkim District 2,91788,74619459.25
sikkim,2020,1,Sikkim District 3,50018,40662132.25
sikkim,2020,1,Sikkim District 4,38695,31457124.76
sikkim,2020,1,Sikkim District 5,30959,25168544.81
sikkim,2020,2,Sikkim District 1,184885,149337587.64
sikkim,2020,2,Sikkim District 2,98396,79477504.53
sikkim,2020,2,Sikkim District 3,53618,43309410.6
sikkim,2020,2,Sikkim District 4,41480,33505117.84
sikkim,2020,2,Sikkim District 5,33188,26807124.5
sikkim,2020,3,Sikkim District 1,207515,169140323.47
sikkim,2020,3,Sikkim District 2,110439,90016525.89
sikkim,2020,3,Sikkim District 3,60181,49052404.25
sikkim,2020,3,Sikkim District 4,46557,37948024.73
sikkim,2020,3,Sikkim District 5,37250,30361851.83
sikkim,2020,4,Sikkim District 1,241365,195650478.03
sikkim,2020,4,Sikkim District 2,128454,104125237.31
sikkim,2020,4,Sikkim District 3,69998,56740617.16
sikkim,2020,4,Sikkim District 4,54152,43895796.27
sikkim,2020,4,Sikkim District 5,43326,35120606.98
sikkim,2021,1,Sikkim District 1,197308,162537223.5
sikkim,2021,1,Sikkim District 2,105007,86502354.3
sikkim,2021,1,Sikkim District 3,57221,47137438.48
sikkim,2021,1,Sikkim District 4,44267,36466564.87
sikkim,2021,1,Sikkim District 5,35418,29176549.96
sikkim,2021,2,Sikkim District 1,220917,180695886.26
sikkim,2021,2,Sikkim District 2,117572,96166399.53
sikkim,2021,2,Sikkim District 3,64068,52403634.31
sikkim,2021,2,Sikkim District 4,49564,40540610.43
sikkim,2021,2,Sikkim District 5,39656,32436154.86
sikkim,2021,3,Sikkim District 1,223106,183759864.28
sikkim,2021,3,Sikkim District 2,118737,97797049.46
sikkim,2021,3,Sikkim District 3,64703,53292218.93
sikkim,2021,3,Sikkim District 4,50055,41228039.13
sikkim,2021,3,Sikkim District 5,40049,32986160.0
sikkim,2021,4,Sikkim District 1,251293,210571077.75
sikkim,2021,4,Sikkim District 2,133738,112065984.52
sikkim,2021,4,Sikkim District 3,72877,61067741.96
sikkim,2021,4,Sikkim District 4,56379,47243355.71
sikkim,2021,4,Sikkim District 5,45108,37798957.29
sikkim,2022,1,Sikkim District 1,210101,175462262.96
sikkim,2022,1,Sikkim District 2,111815,93381063.8
sikkim,2022,1,Sikkim District 3,60931,50885830.63
sikkim,2022,1,Sikkim District 4,47137,39366403.93
sikkim,2022,1,Sikkim District 5,37714,31496683.47
sikkim,2022,2,Sikkim District 1,230476,195543448.34
sikkim,2022,2,Sikkim District 2,122659,104068276.09
sikkim,2022,2,Sikkim District 3,66840,56709577.47
sikkim,2022,2,Sikkim District 4,51709,43871783.28
sikkim,2022,2,Sikkim District 5,41372,35101394.41
sikkim,2022,3,Sikkim District 1,253700,213885167.42
sikkim,2022,3,Sikkim District 2,135019,113829743.94
sikkim,2022,3,Sikkim District 3,73575,62028861.48
sikkim,2022,3,Sikkim District 4,56919,47986899.03
sikkim,2022,3,Sikkim District 5,45541,38393859.19
sikkim,2022,4,Sikkim District 1,299248,247084476.79
sikkim,2022,4,Sikkim District 2,159259,131498425.36
sikkim,2022,4,Sikkim District 3,86784,71656996.93
sikkim,2022,4,Sikkim District 4,67138,55435437.54
sikkim,2022,4,Sikkim District 5,53717,44353363.65
sikkim,2023,1,Sikkim District 1,229762,193477485.03
sikkim,2023,1,Sikkim District 2,122279,102968769.85
sikkim,2023,1,Sikkim District 3,66633,56110427.22
sikkim,2023,1,Sikkim District 4,51549,43408267.39
sikkim,2023,1,Sikkim District 5,41243,34730539.79
sikkim,2023,2,Sikkim District 1,255640,216375503.78
sikkim,2023,2,Sikkim District 2,136052,115155101.62
sikkim,2023,2,Sikkim District 3,74138,62751084.21
sikkim,2023,2,Sikkim District 4,57355,48545626.5
sikkim,2023,2,Sikkim District 5,45889,38840891.7
sikkim,2023,3,Sikkim District 1,296311,250605773.66
sikkim,2023,3,Sikkim District 2,157697,133372460.51
sikkim,2023,3,Sikkim District 3,85933,72678208.63
sikkim,2023,3,Sikkim District 4,66479,56225469.49
sikkim,2023,3,Sikkim District 5,53189,44985460.67
sikkim,2023,4,Sikkim District 1,312994,266704199.1
sikkim,2023,4,Sikkim District 2,166575,141940046.88
sikkim,2023,4,Sikkim District 3,90771,77346914.8
sikkim,2023,4,Sikkim District 4,70222,59837283.84
sikkim,2023,4,Sikkim District 5,56184,47875238.8
tamil-nadu,2018,1,Chennai,3093592,2473208888.61
tamil-nadu,2018,1,Coimbatore,1511237,1208176873.18
tamil-nadu,2018,1,Kancheepuram,932119,745193751.05
tamil-nadu,2018,1,Salem,636079,508521490.55
tamil-nadu,2018,1,Erode,486238,388728996.28
tamil-nadu,2018,1,Madurai,399786,319614171.14
tamil-nadu,2018,1,Tiruppur,364581,291468755.36
tamil-nadu,2018,2,Chennai,3938239,3105450141.72
tamil-nadu,2018,2,Coimbatore,1923852,1517030388.87
tamil-nadu,2018,2,Kancheepuram,1186616,935692108.52
tamil-nadu,2018,2,Salem,809749,638517895.59
tamil-nadu,2018,2,Erode,618996,488102126.01
tamil-nadu,2018,2,Madurai,508940,401319062.71
tamil-nadu,2018,2,Tiruppur,464123,365978665.13
tamil-nadu,2018,3,Chennai,4300049,3396320782.87
tamil-nadu,2018,3,Coimbatore,2100598,1659122382.53
tamil-nadu,2018,3,Kancheepuram,1295632,1023333304.2
tamil-nadu,2018,3,Salem,884141,698324397.45
tamil-nadu,2018,3,Erode,675864,533820000.03
tamil-nadu,2018,3,Madurai,555697,438908438.72
tamil-nadu,2018,3,Tiruppur,506762,400257898.13
tamil-nadu,2018,4,Chennai,5550615,4373865524.45
tamil-nadu,2018,4,Coimbatore,2711507,2136658653.21
tamil-nadu,2018,4,Kancheepuram,1672436,1317873824.47
tamil-nadu,2018,4,Salem,1141273,899319352.37
tamil-nadu,2018,4,Erode,872423,687466539.13
tamil-nadu,2018,4,Madurai,717309,565237093.68
tamil-nadu,2018,4,Tiruppur,654142,515461975.9
tamil-nadu,2019,1,Chennai,4436910,3570857720.25
tamil-nadu,2019,1,Coimbatore,2167456,1744384687.8
tamil-nadu,2019,1,Kancheepuram,1336869,1075922406.42
tamil-nadu,2019,1,Salem,912282,734211290.77
tamil-nadu,2019,1,Erode,697375,561253011.77
tamil-nadu,2019,1,Madurai,573384,461463944.99
tamil-nadu,2019,1,Tiruppur,522891,420827152.97
tamil-nadu,2019,2,Chennai,4932928,3985536496.71
tamil-nadu,2019,2,Coimbatore,2409764,1946957672.97
tamil-nadu,2019,2,Kancheepuram,1486323,1200867789.86
tamil-nadu,2019,2,Salem,1014269,819474234.18
tamil-nadu,2019,2,Erode,775337,626430549.05
tamil-nadu,2019,2,Madurai,637485,515053115.73
tamil-nadu,2019,2,Tiruppur,581347,469697229.17
tamil-nadu,2019,3,Chennai,5920246,4778664890.69
tamil-nadu,2019,3,Coimbatore,2892074,2334405489.24
tamil-nadu,2019,3,Kancheepuram,1783808,1439842478.04
tamil-nadu,2019,3,Salem,1217273,982550970.22
tamil-nadu,2019,3,Erode,930520,751091270.57
tamil-nadu,2019,3,Madurai,765076,617549542.71
tamil-nadu,2019,3,Tiruppur,697703,563167759.26
tamil-nadu,2019,4,Chennai,6924897,5637529261.01
tamil-nadu,2019,4,Coimbatore,3382852,2753965710.86
tamil-nadu,2019,4,Kancheepuram,2086516,1698623838.85
tamil-nadu,2019,4,Salem,1423842,1159143813.55
tamil-nadu,2019,4,Erode,1088427,886084107.67
tamil-nadu,2019,4,Madurai,894908,728541066.76
tamil-nadu,2019,4,Tiruppur,816102,664385303.07
tamil-nadu,2020,1,Chennai,5727121,4641935025.69
tamil-nadu,2020,1,Coimbatore,2797731,2267612157.9
tamil-nadu,2020,1,Kancheepuram,1725618,1398644889.98
tamil-nadu,2020,1,Salem,1177564,954437665.65
tamil-nadu,2020,1,Erode,900165,729600621.95
tamil-nadu,2020,1,Madurai,740119,599879865.61
tamil-nadu,2020,1,Tiruppur,674943,547054084.53
tamil-nadu,2020,2,Chennai,6392038,5152150181.74
tamil-nadu,2020,2,Coimbatore,3122547,2516855218.09
tamil-nadu,2020,2,Kancheepuram,1925962,1552375999.28
tamil-nadu,2020,2,Salem,1314280,1059344037.64
tamil-nadu,2020,2,Erode,1004674,809794181.99
tamil-nadu,2020,2,Madurai,826046,665815256.24
tamil-nadu,2020,2,Tiruppur,753304,607183165.09
tamil-nadu,2020,3,Chennai,6826644,5545041901.29
tamil-nadu,2020,3,Coimbatore,3334855,2708785099.72
tamil-nadu,2020,3,Kancheepuram,2056911,1670756802.29
tamil-nadu,2020,3,Salem,1403640,1140127300.13
tamil-nadu,2020,3,Erode,1072984,871547317.56
tamil-nadu,2020,3,Madurai,882211,716588873.41
tamil-nadu,2020,3,Tiruppur,804523,653485627.05
tamil-nadu,2020,4,Chennai,7274599,6037752738.81
tamil-nadu,2020,4,Coimbatore,3553684,2949477198.88
tamil-nadu,2020,4,Kancheepuram,2191883,1819213747.8
tamil-nadu,2020,4,Salem,1495745,1241434573.71
tamil-nadu,2020,4,Erode,1143392,948989619.43
tamil-nadu,2020,4,Madurai,940100,780262171.16
tamil-nadu,2020,4,Tiruppur,857314,711551815.97
tamil-nadu,2021,1,Chennai,6126702,5001613092.68
tamil-nadu,2021,1,Coimbatore,2992929,2443316977.79
tamil-nadu,2021,1,Kancheepuram,1846015,1507018205.78
tamil-nadu,2021,1,Salem,1259723,1028391801.75
tamil-nadu,2021,1,Erode,962970,786133369.6
tamil-nadu,2021,1,Madurai,791757,646361263.84
tamil-nadu,2021,1,Tiruppur,722034,589442302.93
tamil-nadu,2021,2,Chennai,6632671,5486391482.89
tamil-nadu,2021,2,Coimbatore,3240098,2680134030.48
tamil-nadu,2021,2,Kancheepuram,1998466,1653085053.87
tamil-nadu,2021,2,Salem,1363757,1128068068.77
tamil-nadu,2021,2,Erode,1042496,862328881.39
tamil-nadu,2021,2,Madurai,857143,709009446.97
tamil-nadu,2021,2,Tiruppur,781663,646573649.45
