state,year,quarter,pincode,registered_users
rajasthan,2019,1,340025,85877
rajasthan,2019,1,383745,70702
rajasthan,2019,1,322000,61320
rajasthan,2019,1,331972,53227
rajasthan,2019,1,388346,40586
rajasthan,2019,1,398308,35934
rajasthan,2019,2,321084,582173
rajasthan,2019,2,377237,248526
rajasthan,2019,2,346722,186753
rajasthan,2019,2,323632,136032
rajasthan,2019,2,383665,97058
rajasthan,2019,2,316705,75193
rajasthan,2019,2,356417,64236
rajasthan,2019,2,346163,63114
rajasthan,2019,2,358169,57621
rajasthan,2019,2,325310,46134
rajasthan,2019,3,386291,695782
rajasthan,2019,3,335043,364021
rajasthan,2019,3,335383,242066
rajasthan,2019,3,328376,175988
rajasthan,2019,3,389069,118372
rajasthan,2019,3,373863,102998
rajasthan,2019,3,363538,87860
rajasthan,2019,3,390190,84445
rajasthan,2019,3,328174,76550
rajasthan,2019,3,325644,68038
rajasthan,2019,4,397471,814768
rajasthan,2019,4,381749,394586
rajasthan,2019,4,396428,226115
rajasthan,2019,4,397897,175460
rajasthan,2019,4,332349,132090
rajasthan,2019,4,381969,115045
rajasthan,2019,4,352649,106834
rajasthan,2019,4,359920,88352
rajasthan,2019,4,348066,84264
rajasthan,2019,4,328945,63807
rajasthan,2020,1,385346,666888
rajasthan,2020,1,349114,322773
rajasthan,2020,1,382507,199145
rajasthan,2020,1,330460,154160
rajasthan,2020,1,371961,119034
rajasthan,2020,1,360082,86845
rajasthan,2020,1,338400,86534
rajasthan,2020,1,338998,71976
rajasthan,2020,1,376302,66487
rajasthan,2020,1,351927,57921
rajasthan,2020,2,366421,665009
rajasthan,2020,2,390039,332749
rajasthan,2020,2,321687,211270
rajasthan,2020,2,372435,156634
rajasthan,2020,2,321071,122730
rajasthan,2020,2,394052,95178
rajasthan,2020,2,329105,73740
rajasthan,2020,2,386515,66617
rajasthan,2020,2,344629,64413
rajasthan,2020,2,349628,50878
rajasthan,2020,3,390310,730733
rajasthan,2020,3,393380,371763
rajasthan,2020,3,310739,204583
rajasthan,2020,3,373875,169146
rajasthan,2020,3,322922,138661
rajasthan,2020,3,333850,116465
rajasthan,2020,3,372860,92445
rajasthan,2020,3,364429,79488
rajasthan,2020,3,329606,73228
rajasthan,2020,3,346722,64603
rajasthan,2020,4,341174,784137
rajasthan,2020,4,333078,438655
rajasthan,2020,4,377973,249813
rajasthan,2020,4,311825,213628
rajasthan,2020,4,371364,150666
rajasthan,2020,4,338136,114351
rajasthan,2020,4,383113,109668
rajasthan,2020,4,333147,85979
rajasthan,2020,4,329753,76982
rajasthan,2020,4,391603,70855
rajasthan,2021,1,346812,677611
rajasthan,2021,1,315616,318674
rajasthan,2021,1,395046,206867
rajasthan,2021,1,312687,162477
rajasthan,2021,1,330546,110225
rajasthan,2021,1,334744,89545
rajasthan,2021,1,316036,81996
rajasthan,2021,1,386756,70700
rajasthan,2021,1,380298,65412
rajasthan,2021,1,362767,55934
rajasthan,2021,2,381494,829637
rajasthan,2021,2,390141,399713
rajasthan,2021,2,374929,256469
rajasthan,2021,2,370994,169336
rajasthan,2021,2,392902,132859
rajasthan,2021,2,335084,124312
rajasthan,2021,2,370577,95514
rajasthan,2021,2,342909,94400
rajasthan,2021,2,326036,85270
rajasthan,2021,2,376878,69565
rajasthan,2021,3,379127,760614
rajasthan,2021,3,388392,418591
rajasthan,2021,3,325970,275372
rajasthan,2021,3,397748,191597
rajasthan,2021,3,343559,150456
rajasthan,2021,3,387525,128373
rajasthan,2021,3,358152,102781
rajasthan,2021,3,388058,88320
rajasthan,2021,3,344255,84722
rajasthan,2021,3,321969,72551
rajasthan,2021,4,325817,1000372
rajasthan,2021,4,351480,472232
rajasthan,2021,4,398915,339074
rajasthan,2021,4,327801,230500
rajasthan,2021,4,315711,193728
rajasthan,2021,4,311259,163655
rajasthan,2021,4,392342,134522
rajasthan,2021,4,377589,124577
rajasthan,2021,4,316048,105063
rajasthan,2021,4,354934,84957
rajasthan,2022,1,395350,957138
rajasthan,2022,1,368154,405917
rajasthan,2022,1,354650,270292
rajasthan,2022,1,393756,206651
rajasthan,2022,1,377931,146572
rajasthan,2022,1,323057,134874
rajasthan,2022,1,383265,107944
rajasthan,2022,1,353683,103480
rajasthan,2022,1,328486,78335
rajasthan,2022,1,344212,70798
rajasthan,2022,2,324744,845005
rajasthan,2022,2,338562,372093
rajasthan,2022,2,364545,288456
rajasthan,2022,2,331343,205812
rajasthan,2022,2,368632,168869
rajasthan,2022,2,394948,119854
rajasthan,2022,2,320431,107015
rajasthan,2022,2,322247,104823
rajasthan,2022,2,387318,83168
rajasthan,2022,2,331456,78075
rajasthan,2022,3,342018,987957
rajasthan,2022,3,392217,506753
rajasthan,2022,3,376324,335588
rajasthan,2022,3,389989,254744
rajasthan,2022,3,330410,174892
rajasthan,2022,3,351527,154700
rajasthan,2022,3,382924,139868
rajasthan,2022,3,366579,125893
rajasthan,2022,3,384761,98179
rajasthan,2022,3,326613,94770
rajasthan,2022,4,360258,972075
rajasthan,2022,4,394569,519236
rajasthan,2022,4,357546,297533
rajasthan,2022,4,337778,244837
rajasthan,2022,4,347120,208862
rajasthan,2022,4,377122,146501
rajasthan,2022,4,354427,125818
rajasthan,2022,4,399854,111402
rajasthan,2022,4,367977,109003
rajasthan,2022,4,364992,87447
rajasthan,2023,1,393258,993645
rajasthan,2023,1,331220,407964
rajasthan,2023,1,370031,297503
rajasthan,2023,1,389520,211580
rajasthan,2023,1,322511,162834
rajasthan,2023,1,321945,130736
rajasthan,2023,1,362328,108110
rajasthan,2023,1,369361,95297
rajasthan,2023,1,372408,85928
rajasthan,2023,1,357837,79301
rajasthan,2023,2,394941,905146
rajasthan,2023,2,378205,434472
rajasthan,2023,2,318604,313058
rajasthan,2023,2,328157,232251
rajasthan,2023,2,367852,178686
rajasthan,2023,2,356120,146315
rajasthan,2023,2,348827,122414
rajasthan,2023,2,311444,104153
rajasthan,2023,2,355040,88365
rajasthan,2023,2,348156,83599
rajasthan,2023,3,392401,1075114
rajasthan,2023,3,337754,568271
rajasthan,2023,3,313890,399099
rajasthan,2023,3,384043,271518
rajasthan,2023,3,394626,213719
rajasthan,2023,3,340118,185503
rajasthan,2023,3,392769,137730
rajasthan,2023,3,399071,121276
rajasthan,2023,3,382169,110195
rajasthan,2023,3,354495,103426
rajasthan,2023,4,392326,1172627
rajasthan,2023,4,339785,608332
rajasthan,2023,4,366892,446782
rajasthan,2023,4,393138,291211
rajasthan,2023,4,322104,262474
rajasthan,2023,4,329099,180329
rajasthan,2023,4,333273,174205
rajasthan,2023,4,356078,160947
rajasthan,2023,4,344514,118473
rajasthan,2023,4,358302,113990
sikkim,2018,1,782956,13684
sikkim,2018,1,756842,6609
sikkim,2018,1,724707,4155
sikkim,2018,1,776679,2958
sikkim,2018,1,743985,2297
sikkim,2018,1,714113,2292
sikkim,2018,1,791845,1940
sikkim,2018,1,715004,1563
sikkim,2018,1,795323,1438
sikkim,2018,1,795237,1164
sikkim,2018,2,714306,17001
sikkim,2018,2,795239,8127
sikkim,2018,2,750158,5347
sikkim,2018,2,796561,3982
sikkim,2018,2,741507,3289
sikkim,2018,2,764242,2840
sikkim,2018,2,790843,2448
sikkim,2018,2,778768,2206
sikkim,2018,2,764528,1960
sikkim,2018,2,731610,1520
sikkim,2018,3,761493,19789
sikkim,2018,3,737611,10135
sikkim,2018,3,798975,7143
sikkim,2018,3,793614,4766
sikkim,2018,3,794352,3863
sikkim,2018,3,759214,3173
sikkim,2018,3,769617,2751
sikkim,2018,3,780310,2569
sikkim,2018,3,742344,2284
sikkim,2018,3,757078,1824
sikkim,2018,4,765901,20908
sikkim,2018,4,757198,10722
sikkim,2018,4,714876,6886
sikkim,2018,4,750291,4973
sikkim,2018,4,773955,3485
sikkim,2018,4,766626,3195
sikkim,2018,4,787395,2876
sikkim,2018,4,762262,2308
sikkim,2018,4,770449,2113
sikkim,2018,4,740072,1821
sikkim,2019,1,714098,19393
sikkim,2019,1,712563,9467
sikkim,2019,1,799472,6103
sikkim,2019,1,741657,5076
sikkim,2019,1,783718,3933
sikkim,2019,1,799233,3171
sikkim,2019,1,744602,2528
sikkim,2019,1,732406,2092
sikkim,2019,1,797467,2056
sikkim,2019,1,761303,1890
sikkim,2019,2,777084,23800
sikkim,2019,2,750083,12641
sikkim,2019,2,785414,7881
sikkim,2019,2,713908,5243
sikkim,2019,2,725899,4402
sikkim,2019,2,738618,3418
sikkim,2019,2,739123,3235
sikkim,2019,2,726310,2961
sikkim,2019,2,786442,2293
sikkim,2019,2,783057,2187
sikkim,2019,3,713894,28713
sikkim,2019,3,726627,12124
sikkim,2019,3,799533,9045
sikkim,2019,3,741436,5907
sikkim,2019,3,784871,5089
sikkim,2019,3,743524,4155
sikkim,2019,3,772950,3489
sikkim,2019,3,778563,3107
sikkim,2019,3,759070,2670
sikkim,2019,3,777365,2401
sikkim,2019,4,794984,27949
sikkim,2019,4,758522,11632
sikkim,2019,4,792165,8265
sikkim,2019,4,764559,6768
sikkim,2019,4,751322,5227
sikkim,2019,4,717400,4342
sikkim,2019,4,726523,3512
sikkim,2019,4,765562,3212
sikkim,2019,4,763128,2803
sikkim,2019,4,783813,2133
sikkim,2020,1,753905,24181
sikkim,2020,1,744630,12641
sikkim,2020,1,787366,7900
sikkim,2020,1,765901,5706
sikkim,2020,1,787160,4179
sikkim,2020,1,784596,3776
sikkim,2020,1,797241,3315
sikkim,2020,1,791740,3032
sikkim,2020,1,751569,2389
sikkim,2020,1,762298,2329
sikkim,2020,2,740539,30617
sikkim,2020,2,746868,13986
sikkim,2020,2,714901,9589
sikkim,2020,2,735431,6835
sikkim,2020,2,713649,5395
sikkim,2020,2,753958,4869
sikkim,2020,2,734389,3741
sikkim,2020,2,755976,3162
sikkim,2020,2,710106,2750
sikkim,2020,2,729527,2532
sikkim,2020,3,787111,32678
sikkim,2020,3,770655,14922
sikkim,2020,3,747846,9835
sikkim,2020,3,732937,8406
sikkim,2020,3,772586,6923
sikkim,2020,3,723686,5242
sikkim,2020,3,790127,4685
sikkim,2020,3,726689,3848
sikkim,2020,3,732115,3139
sikkim,2020,3,759613,3111
sikkim,2020,4,788634,39788
sikkim,2020,4,725666,20183
sikkim,2020,4,744981,11396
sikkim,2020,4,736034,9776
sikkim,2020,4,720100,7116
sikkim,2020,4,749021,6203
sikkim,2020,4,786435,5252
sikkim,2020,4,756252,4566
sikkim,2020,4,741452,3709
sikkim,2020,4,785827,3705
sikkim,2021,1,727563,32967
sikkim,2021,1,743727,16746
sikkim,2021,1,725782,10055
sikkim,2021,1,710790,7946
sikkim,2021,1,745977,5733
sikkim,2021,1,738074,4828
sikkim,2021,1,732591,4272
sikkim,2021,1,794429,3734
sikkim,2021,1,720532,3467
sikkim,2021,1,771594,2878
sikkim,2021,2,728797,31359
sikkim,2021,2,776613,14917
sikkim,2021,2,716396,10493
sikkim,2021,2,768510,8046
sikkim,2021,2,777214,5950
sikkim,2021,2,756782,5117
sikkim,2021,2,742271,4254
sikkim,2021,2,771474,3338
sikkim,2021,2,732625,3326
sikkim,2021,2,729760,2566
sikkim,2021,3,795239,30824
sikkim,2021,3,776419,14721
sikkim,2021,3,752093,11020
sikkim,2021,3,743252,8120
sikkim,2021,3,752713,6538
sikkim,2021,3,712122,5028
sikkim,2021,3,748696,4003
sikkim,2021,3,750517,3792
sikkim,2021,3,738905,3562
sikkim,2021,3,722092,2819
sikkim,2021,4,746099,40529
sikkim,2021,4,732951,20216
sikkim,2021,4,736195,12231
sikkim,2021,4,760865,9015
sikkim,2021,4,743468,7843
sikkim,2021,4,742393,5941
sikkim,2021,4,730984,5306
sikkim,2021,4,754661,4756
sikkim,2021,4,763861,4267
sikkim,2021,4,735490,3495
sikkim,2022,1,799125,37685
sikkim,2022,1,798493,18218
sikkim,2022,1,759961,10687
sikkim,2022,1,723369,7620
sikkim,2022,1,714370,6231
sikkim,2022,1,722962,5066
sikkim,2022,1,745695,4803
sikkim,2022,1,757941,3774
sikkim,2022,1,765825,3724
sikkim,2022,1,773163,3058
sikkim,2022,2,794164,41065
sikkim,2022,2,744840,18751
sikkim,2022,2,712363,13016
sikkim,2022,2,770586,9369
sikkim,2022,2,772932,7483
sikkim,2022,2,764801,6447
sikkim,2022,2,722793,5601
sikkim,2022,2,788763,4653
sikkim,2022,2,742994,3776
sikkim,2022,2,737507,3577
sikkim,2022,3,718247,44698
sikkim,2022,3,711865,20743
sikkim,2022,3,743044,15036
sikkim,2022,3,780873,10512
sikkim,2022,3,730902,7705
sikkim,2022,3,735121,7044
sikkim,2022,3,786224,5436
sikkim,2022,3,742414,4875
sikkim,2022,3,765489,4201
sikkim,2022,3,763996,4027
sikkim,2022,4,715794,50645
sikkim,2022,4,780856,20874
sikkim,2022,4,744607,14099
sikkim,2022,4,748261,11197
sikkim,2022,4,783650,8089
sikkim,2022,4,728256,7271
sikkim,2022,4,795980,6182
sikkim,2022,4,731708,5695
sikkim,2022,4,745342,4554
sikkim,2022,4,794012,4084
sikkim,2023,1,714716,37487
sikkim,2023,1,721620,18093
sikkim,2023,1,786554,11041
sikkim,2023,1,738127,9811
sikkim,2023,1,776092,6796
sikkim,2023,1,718803,5784
sikkim,2023,1,755895,4874
sikkim,2023,1,799153,4252
sikkim,2023,1,727004,3802
sikkim,2023,1,798217,3529
sikkim,2023,2,769342,35663
sikkim,2023,2,798348,17312
sikkim,2023,2,779499,13608
sikkim,2023,2,783405,9832
sikkim,2023,2,714837,7842
sikkim,2023,2,769709,6219
sikkim,2023,2,731341,4743
sikkim,2023,2,751951,4486
sikkim,2023,2,742134,3759
sikkim,2023,2,736069,3326
sikkim,2023,3,743020,50749
sikkim,2023,3,777420,24234
sikkim,2023,3,788648,13773
sikkim,2023,3,799561,10788
sikkim,2023,3,741816,7972
sikkim,2023,3,724811,6989
sikkim,2023,3,798455,6421
sikkim,2023,3,712254,5537
sikkim,2023,3,761775,5003
sikkim,2023,3,756909,3751
sikkim,2023,4,762421,56125
sikkim,2023,4,744213,25448
sikkim,2023,4,734337,17185
sikkim,2023,4,777233,12751
sikkim,2023,4,745497,9640
sikkim,2023,4,754007,8242
sikkim,2023,4,753244,7025
sikkim,2023,4,783676,5737
sikkim,2023,4,782095,5671
sikkim,2023,4,768125,4825
tamil-nadu,2018,1,693448,472019
tamil-nadu,2018,1,668120,253013
tamil-nadu,2018,1,651046,166208
tamil-nadu,2018,1,689801,124888
tamil-nadu,2018,1,699964,88685
tamil-nadu,2018,1,620878,83670
tamil-nadu,2018,1,680485,69080
tamil-nadu,2018,1,688093,56096
tamil-nadu,2018,1,686353,55616
tamil-nadu,2018,1,678414,49224
tamil-nadu,2018,2,669089,663558
tamil-nadu,2018,2,617709,295351
tamil-nadu,2018,2,666311,215662
tamil-nadu,2018,2,624485,139605
tamil-nadu,2018,2,641204,129910
tamil-nadu,2018,2,690741,90995
tamil-nadu,2018,2,621588,88021
tamil-nadu,2018,2,636126,71551
tamil-nadu,2018,2,644286,70505
tamil-nadu,2018,2,643727,53121
tamil-nadu,2018,3,648902,718326
tamil-nadu,2018,3,672130,307421
tamil-nadu,2018,3,619165,224228
tamil-nadu,2018,3,634530,155318
tamil-nadu,2018,3,687877,132304
tamil-nadu,2018,3,656092,108128
tamil-nadu,2018,3,692551,92893
tamil-nadu,2018,3,699826,77642
tamil-nadu,2018,3,647979,69620
tamil-nadu,2018,3,618965,57819
tamil-nadu,2018,4,685586,875247
tamil-nadu,2018,4,641136,391332
tamil-nadu,2018,4,681309,259197
tamil-nadu,2018,4,645999,200651
tamil-nadu,2018,4,678134,178727
tamil-nadu,2018,4,648335,148904
tamil-nadu,2018,4,637983,118385
tamil-nadu,2018,4,691507,100296
tamil-nadu,2018,4,620500,85720
tamil-nadu,2018,4,694175,80521
tamil-nadu,2019,1,689811,743316
tamil-nadu,2019,1,624736,411051
tamil-nadu,2019,1,640209,267061
tamil-nadu,2019,1,636595,176188
tamil-nadu,2019,1,653520,147621
tamil-nadu,2019,1,614295,116201
tamil-nadu,2019,1,687367,99024
tamil-nadu,2019,1,678947,97590
tamil-nadu,2019,1,659911,84615
tamil-nadu,2019,1,622233,73054
tamil-nadu,2019,2,648135,803333
tamil-nadu,2019,2,624991,368685
tamil-nadu,2019,2,619674,227970
tamil-nadu,2019,2,687069,184751
tamil-nadu,2019,2,612833,139089
tamil-nadu,2019,2,672454,112044
tamil-nadu,2019,2,650780,100735
tamil-nadu,2019,2,641605,81444
tamil-nadu,2019,2,688053,81026
tamil-nadu,2019,2,628781,71514
tamil-nadu,2019,3,645505,1058208
tamil-nadu,2019,3,664181,468702
tamil-nadu,2019,3,633532,353268
tamil-nadu,2019,3,684450,255860
tamil-nadu,2019,3,679327,200746
tamil-nadu,2019,3,645154,144662
tamil-nadu,2019,3,681607,135869
tamil-nadu,2019,3,634851,110610
tamil-nadu,2019,3,697779,103087
tamil-nadu,2019,3,620540,99975
tamil-nadu,2019,4,660675,1101999
tamil-nadu,2019,4,614464,539314
tamil-nadu,2019,4,638081,362789
tamil-nadu,2019,4,650217,292229
tamil-nadu,2019,4,662113,223565
tamil-nadu,2019,4,670757,195419
tamil-nadu,2019,4,654296,153411
tamil-nadu,2019,4,640414,139101
tamil-nadu,2019,4,667106,112130
tamil-nadu,2019,4,628193,106775
tamil-nadu,2020,1,640117,913177
tamil-nadu,2020,1,655630,412673
tamil-nadu,2020,1,691422,272947
tamil-nadu,2020,1,691863,208574
tamil-nadu,2020,1,637454,189212
tamil-nadu,2020,1,685956,149409
tamil-nadu,2020,1,667551,130042
tamil-nadu,2020,1,611744,97746
tamil-nadu,2020,1,651666,89031
tamil-nadu,2020,1,660404,75956
tamil-nadu,2020,2,699805,1033971
tamil-nadu,2020,2,634037,503111
tamil-nadu,2020,2,651172,354974
tamil-nadu,2020,2,625154,261349
tamil-nadu,2020,2,690129,218018
tamil-nadu,2020,2,620411,164457
tamil-nadu,2020,2,693359,151666
tamil-nadu,2020,2,695140,134469
tamil-nadu,2020,2,654149,104528
tamil-nadu,2020,2,666989,102106
tamil-nadu,2020,3,622074,1256067
tamil-nadu,2020,3,627307,575825
tamil-nadu,2020,3,619121,360027
tamil-nadu,2020,3,653669,296882
tamil-nadu,2020,3,638102,233949
tamil-nadu,2020,3,671798,178876
tamil-nadu,2020,3,655005,138148
tamil-nadu,2020,3,658912,136849
tamil-nadu,2020,3,610973,128289
tamil-nadu,2020,3,615828,101279
tamil-nadu,2020,4,668203,1201615
tamil-nadu,2020,4,654505,491649
tamil-nadu,2020,4,697886,326924
tamil-nadu,2020,4,635780,245117
tamil-nadu,2020,4,649633,202407
tamil-nadu,2020,4,610271,170860
tamil-nadu,2020,4,684941,143679
tamil-nadu,2020,4,688868,116302
tamil-nadu,2020,4,663416,114654
tamil-nadu,2020,4,644089,101387
tamil-nadu,2021,1,619988,1044410
tamil-nadu,2021,1,690487,420471
tamil-nadu,2021,1,613528,306561
tamil-nadu,2021,1,635841,200302
tamil-nadu,2021,1,661856,190005
tamil-nadu,2021,1,674469,159220
tamil-nadu,2021,1,671049,112915
tamil-nadu,2021,1,633944,97949
tamil-nadu,2021,1,642932,97226
tamil-nadu,2021,1,694084,90926
tamil-nadu,2021,2,687533,1181947
tamil-nadu,2021,2,649816,571504
tamil-nadu,2021,2,697161,354825
tamil-nadu,2021,2,673560,274512
tamil-nadu,2021,2,688478,208966
tamil-nadu,2021,2,657894,180280
tamil-nadu,2021,2,671338,156222
tamil-nadu,2021,2,634926,144094
tamil-nadu,2021,2,638541,127727
tamil-nadu,2021,2,625499,107514
tamil-nadu,2021,3,617737,1155111
tamil-nadu,2021,3,687186,572148
tamil-nadu,2021,3,648988,379314
tamil-nadu,2021,3,693689,298069
tamil-nadu,2021,3,665026,235506
tamil-nadu,2021,3,613440,182686
tamil-nadu,2021,3,664233,145021
tamil-nadu,2021,3,689265,127373
tamil-nadu,2021,3,698285,117154
tamil-nadu,2021,3,663202,111264
tamil-nadu,2021,4,662818,1320976
tamil-nadu,2021,4,693392,667239
tamil-nadu,2021,4,654163,425892
tamil-nadu,2021,4,639398,275020
tamil-nadu,2021,4,613862,238770
tamil-nadu,2021,4,660651,209306
tamil-nadu,2021,4,674839,151117
tamil-nadu,2021,4,637013,129590
tamil-nadu,2021,4,621966,126232
tamil-nadu,2021,4,664779,115796
tamil-nadu,2022,1,677522,1106915
tamil-nadu,2022,1,650770,541516
tamil-nadu,2022,1,693234,310803
tamil-nadu,2022,1,633874,245587
tamil-nadu,2022,1,675388,188218
tamil-nadu,2022,1,692098,159506
tamil-nadu,2022,1,677997,127231
tamil-nadu,2022,1,621546,120900
tamil-nadu,2022,1,678311,102736
tamil-nadu,2022,1,698507,93338
tamil-nadu,2022,2,688358,1343229
tamil-nadu,2022,2,648628,698414
tamil-nadu,2022,2,625461,458112
tamil-nadu,2022,2,676592,338712
tamil-nadu,2022,2,658572,232295
tamil-nadu,2022,2,679723,229863
tamil-nadu,2022,2,655875,170084
tamil-nadu,2022,2,619459,158487
tamil-nadu,2022,2,660296,127114
tamil-nadu,2022,2,633091,114151
tamil-nadu,2022,3,626367,1563252
tamil-nadu,2022,3,616327,741397
tamil-nadu,2022,3,659627,491496
tamil-nadu,2022,3,681079,335153
tamil-nadu,2022,3,689029,288677
tamil-nadu,2022,3,682112,219492
tamil-nadu,2022,3,655292,210705
tamil-nadu,2022,3,687495,184814
tamil-nadu,2022,3,626841,138060
tamil-nadu,2022,3,623605,125780
tamil-nadu,2022,4,697532,1704394
tamil-nadu,2022,4,610823,890704
tamil-nadu,2022,4,685706,553993
tamil-nadu,2022,4,634078,441823
tamil-nadu,2022,4,690890,322558
tamil-nadu,2022,4,686730,265591
tamil-nadu,2022,4,687824,218194
tamil-nadu,2022,4,690715,199856
tamil-nadu,2022,4,640798,197282
tamil-nadu,2022,4,628441,157527
tamil-nadu,2023,1,677240,1364626
tamil-nadu,2023,1,618435,627878
tamil-nadu,2023,1,615004,471424
tamil-nadu,2023,1,633999,309474
tamil-nadu,2023,1,663669,258696
tamil-nadu,2023,1,662975,217225
tamil-nadu,2023,1,635161,163241
tamil-nadu,2023,1,655437,142150
tamil-nadu,2023,1,636868,138193
tamil-nadu,2023,1,644602,126721
tamil-nadu,2023,2,647159,1455897
tamil-nadu,2023,2,621593,706904
tamil-nadu,2023,2,678118,499982
tamil-nadu,2023,2,664567,330541
tamil-nadu,2023,2,685150,266515
tamil-nadu,2023,2,682576,243912
tamil-nadu,2023,2,676362,206895
tamil-nadu,2023,2,656146,180833
tamil-nadu,2023,2,623646,138084
tamil-nadu,2023,2,646827,126872
tamil-nadu,2023,3,610857,1619089
tamil-nadu,2023,3,656443,749943
tamil-nadu,2023,3,684898,487616
tamil-nadu,2023,3,623992,386940
tamil-nadu,2023,3,685145,285053
tamil-nadu,2023,3,639441,252835
tamil-nadu,2023,3,648223,202985
tamil-nadu,2023,3,663368,162376
tamil-nadu,2023,3,666914,156574
tamil-nadu,2023,3,617424,143893
tamil-nadu,2023,4,620900,2049712
tamil-nadu,2023,4,650961,1039460
tamil-nadu,2023,4,640591,673579
tamil-nadu,2023,4,671668,435264
tamil-nadu,2023,4,640209,336767
tamil-nadu,2023,4,610759,270135
tamil-nadu,2023,4,699821,260002
tamil-nadu,2023,4,630433,220751
tamil-nadu,2023,4,637120,186059
tamil-nadu,2023,4,645408,184353
telangana,2018,1,559702,487504
telangana,2018,1,546212,223626
telangana,2018,1,575699,162542
telangana,2018,1,594794,123239
telangana,2018,1,539463,85203
telangana,2018,1,536383,78128
telangana,2018,1,549531,62207
telangana,2018,1,511495,56557
telangana,2018,1,515395,44955
telangana,2018,1,544549,44081
telangana,2018,2,515679,572079
telangana,2018,2,567266,262463
telangana,2018,2,554409,170397
telangana,2018,2,585031,145860
telangana,2018,2,589439,97440
telangana,2018,2,562868,89713
telangana,2018,2,536580,78540
telangana,2018,2,574361,63639
telangana,2018,2,571608,55154
telangana,2018,2,536463,48755
telangana,2018,3,528817,665193
telangana,2018,3,574547,339723
telangana,2018,3,582131,227712
telangana,2018,3,574542,148470
telangana,2018,3,557318,131767
telangana,2018,3,552790,106593
telangana,2018,3,553395,81207
telangana,2018,3,544852,74428
telangana,2018,3,532582,60803
telangana,2018,3,559079,57469
telangana,2018,4,510718,747867
telangana,2018,4,599448,396777
telangana,2018,4,530020,231683
telangana,2018,4,589072,160670
telangana,2018,4,531604,136247
telangana,2018,4,571453,111981
telangana,2018,4,520611,100523
telangana,2018,4,541307,89285
telangana,2018,4,553318,73753
telangana,2018,4,519970,70557
telangana,2019,1,542858,722637
telangana,2019,1,564540,359927
telangana,2019,1,559097,254351
telangana,2019,1,514930,166561
telangana,2019,1,550205,137200
telangana,2019,1,575757,118925
telangana,2019,1,511814,103334
telangana,2019,1,510828,76783
telangana,2019,1,554227,70470
telangana,2019,1,573906,66206
telangana,2019,2,593632,716308
telangana,2019,2,525341,349601
telangana,2019,2,517127,234485
telangana,2019,2,517835,173206
telangana,2019,2,599941,135096
telangana,2019,2,557815,116723
telangana,2019,2,546328,100356
telangana,2019,2,548097,86890
telangana,2019,2,523683,67573
telangana,2019,2,554657,59368
telangana,2019,3,551087,785575
telangana,2019,3,575772,332447
telangana,2019,3,546167,214413
telangana,2019,3,579493,161615
telangana,2019,3,584082,124823
telangana,2019,3,563610,110060
telangana,2019,3,555079,91434
telangana,2019,3,598496,76635
telangana,2019,3,563757,73022
telangana,2019,3,557647,58176
telangana,2019,4,586140,1010241
telangana,2019,4,565641,513840
telangana,2019,4,551447,331725
telangana,2019,4,543584,233134
telangana,2019,4,546616,196621
telangana,2019,4,539348,171610
telangana,2019,4,538772,137001
telangana,2019,4,569754,128391
telangana,2019,4,580029,106465
telangana,2019,4,598179,99286
telangana,2020,1,571480,845678
telangana,2020,1,531849,423673
telangana,2020,1,536670,261831
telangana,2020,1,567198,205235
telangana,2020,1,535450,157075
telangana,2020,1,556047,126615
telangana,2020,1,516066,106573
telangana,2020,1,539862,93570
telangana,2020,1,553553,91822
telangana,2020,1,574643,80723
telangana,2020,2,570493,902748
telangana,2020,2,562353,418051
telangana,2020,2,580732,309984
telangana,2020,2,555084,236530
telangana,2020,2,560443,165212
telangana,2020,2,519748,136619
telangana,2020,2,527565,123443
telangana,2020,2,551222,96633
telangana,2020,2,585148,84940
telangana,2020,2,529421,84217
telangana,2020,3,555063,993968
telangana,2020,3,557440,547842
telangana,2020,3,581722,333583
telangana,2020,3,528899,261178
telangana,2020,3,531393,176907
telangana,2020,3,523066,152703
telangana,2020,3,530629,146115
telangana,2020,3,567055,108408
telangana,2020,3,530290,104338
telangana,2020,3,536011,83881
telangana,2020,4,591424,1197590
telangana,2020,4,571375,528132
telangana,2020,4,573485,363306
telangana,2020,4,594231,269288
telangana,2020,4,592724,190104
telangana,2020,4,558155,159353
telangana,2020,4,513490,158280
telangana,2020,4,557255,124913
telangana,2020,4,519193,117817
telangana,2020,4,584588,109250
telangana,2021,1,578528,987361
telangana,2021,1,547905,427796
telangana,2021,1,544101,286627
telangana,2021,1,585317,201470
telangana,2021,1,597832,162839
telangana,2021,1,570286,135358
telangana,2021,1,510099,117746
telangana,2021,1,536756,98701
telangana,2021,1,516171,89209
telangana,2021,1,536260,76738
telangana,2021,2,550153,1036195
telangana,2021,2,559785,493308
telangana,2021,2,594390,324178
telangana,2021,2,540208,251070
telangana,2021,2,546868,182362
telangana,2021,2,551776,149543
telangana,2021,2,578106,115592
telangana,2021,2,521666,109545
telangana,2021,2,581063,99613
telangana,2021,2,559009,95463
telangana,2021,3,565990,1031631
telangana,2021,3,550484,543058
telangana,2021,3,534259,346934
telangana,2021,3,515670,273645
telangana,2021,3,539842,229876
telangana,2021,3,545377,175100
telangana,2021,3,555230,154112
telangana,2021,3,546900,124068
