state,year,quarter,category,txn_count,txn_amount
rajasthan,2022,4,Peer-to-peer payments,4276833,7056775716.15
rajasthan,2022,4,Merchant payments,4822157,3086180564.85
rajasthan,2022,4,Financial Services,339858,832653662.63
rajasthan,2022,4,Others,638963,523949849.82
rajasthan,2023,1,Recharge & bill payments,4084388,1061941052.45
rajasthan,2023,1,Peer-to-peer payments,3647891,6019021252.78
rajasthan,2023,1,Merchant payments,4005976,2563825228.96
rajasthan,2023,1,Financial Services,285641,699822271.31
rajasthan,2023,1,Others,513991,421473008.4
rajasthan,2023,2,Recharge & bill payments,4624338,1202327995.25
rajasthan,2023,2,Peer-to-peer payments,4005828,6609616880.88
rajasthan,2023,2,Merchant payments,4523447,2895006273.68
rajasthan,2023,2,Financial Services,320676,785657437.21
rajasthan,2023,2,Others,598543,490805594.28
rajasthan,2023,3,Recharge & bill payments,4729301,1229618296.26
rajasthan,2023,3,Peer-to-peer payments,4056878,6693849010.19
rajasthan,2023,3,Merchant payments,4944026,3164176939.69
rajasthan,2023,3,Financial Services,337006,825666621.52
rajasthan,2023,3,Others,604528,495713001.12
rajasthan,2023,4,Recharge & bill payments,5092944,1324165537.15
rajasthan,2023,4,Peer-to-peer payments,4632228,7643177221.26
rajasthan,2023,4,Merchant payments,5715560,3657958630.9
rajasthan,2023,4,Financial Services,379344,929393514.5
rajasthan,2023,4,Others,700434,574356587.09
sikkim,2018,1,Recharge & bill payments,106712,27745177.2
sikkim,2018,1,Peer-to-peer payments,63189,104262918.05
sikkim,2018,1,Merchant payments,38055,24355799.55
sikkim,2018,1,Financial Services,4267,10454979.25
sikkim,2018,1,Others,8318,6821418.52
sikkim,2018,2,Recharge & bill payments,115066,29917250.35
sikkim,2018,2,Peer-to-peer payments,69373,114466440.13
sikkim,2018,2,Merchant payments,45537,29144229.82
sikkim,2018,2,Financial Services,4939,12102772.97
sikkim,2018,2,Others,9834,8064196.19
sikkim,2018,3,Recharge & bill payments,147278,38292538.12
sikkim,2018,3,Peer-to-peer payments,86665,142997774.65
sikkim,2018,3,Merchant payments,56102,35905730.06
sikkim,2018,3,Financial Services,6048,14818811.5
sikkim,2018,3,Others,11575,9492119.63
sikkim,2018,4,Recharge & bill payments,160009,41602494.58
sikkim,2018,4,Peer-to-peer payments,97231,160431182.44
sikkim,2018,4,Merchant payments,65320,41804953.92
sikkim,2018,4,Financial Services,6859,16805391.57
sikkim,2018,4,Others,13052,10703010.88
sikkim,2019,1,Recharge & bill payments,148676,38655975.58
sikkim,2019,1,Peer-to-peer payments,90166,148775057.7
sikkim,2019,1,Merchant payments,65068,41644133.07
sikkim,2019,1,Financial Services,6208,15211977.86
sikkim,2019,1,Others,12246,10041951.44
sikkim,2019,2,Recharge & bill payments,162250,42185031.87
sikkim,2019,2,Peer-to-peer payments,100566,165935547.43
sikkim,2019,2,Merchant payments,76739,49113255.03
sikkim,2019,2,Financial Services,7340,17984600.67
sikkim,2019,2,Others,13981,11464719.24
sikkim,2019,3,Recharge & bill payments,163779,42582773.78
sikkim,2019,3,Peer-to-peer payments,105903,174740622.53
sikkim,2019,3,Merchant payments,78826,50449064.27
sikkim,2019,3,Financial Services,7830,19184500.43
sikkim,2019,3,Others,15290,12538575.83
sikkim,2019,4,Recharge & bill payments,189959,49389368.99
sikkim,2019,4,Peer-to-peer payments,121344,200219133.81
sikkim,2019,4,Merchant payments,94822,60686426.9
sikkim,2019,4,Financial Services,8604,21082053.22
sikkim,2019,4,Others,16882,13843603.39
sikkim,2020,1,Recharge & bill payments,165443,43015415.08
sikkim,2020,1,Peer-to-peer payments,108908,179699558.69
sikkim,2020,1,Merchant payments,85971,55021533.94
sikkim,2020,1,Financial Services,8087,19813421.45
sikkim,2020,1,Others,15522,12728399.97
sikkim,2020,2,Recharge & bill payments,174641,45406690.76
sikkim,2020,2,Peer-to-peer payments,117992,194687726.07
sikkim,2020,2,Merchant payments,94093,60219753.77
sikkim,2020,2,Financial Services,8321,20388730.01
sikkim,2020,2,Others,16522,13548467.96
sikkim,2020,3,Recharge & bill payments,194627,50603221.97
sikkim,2020,3,Peer-to-peer payments,130042,214569692.4
sikkim,2020,3,Merchant payments,109683,70197258.97
sikkim,2020,3,Financial Services,9606,23534899.68
sikkim,2020,3,Others,17987,14750141.7
sikkim,2020,4,Recharge & bill payments,220131,57234202.81
sikkim,2020,4,Peer-to-peer payments,153805,253778984.45
sikkim,2020,4,Merchant payments,130497,83518464.75
sikkim,2020,4,Financial Services,11177,27385335.11
sikkim,2020,4,Others,21688,17784275.75
sikkim,2021,1,Recharge & bill payments,177935,46263140.45
sikkim,2021,1,Peer-to-peer payments,123087,203093860.76
sikkim,2021,1,Merchant payments,110972,71022406.78
sikkim,2021,1,Financial Services,9076,22238344.43
sikkim,2021,1,Others,18153,14885570.33
sikkim,2021,2,Recharge & bill payments,193022,50185887.74
sikkim,2021,2,Peer-to-peer payments,137999,227699439.85
sikkim,2021,2,Merchant payments,130902,83777338.72
sikkim,2021,2,Financial Services,10266,25151704.37
sikkim,2021,2,Others,19589,16063578.08
sikkim,2021,3,Recharge & bill payments,192458,50039331.76
sikkim,2021,3,Peer-to-peer payments,141564,233581555.88
sikkim,2021,3,Merchant payments,131466,84138335.39
sikkim,2021,3,Financial Services,10562,25877211.38
sikkim,2021,3,Others,20601,16893595.34
sikkim,2021,4,Recharge & bill payments,208719,54267003.04
sikkim,2021,4,Peer-to-peer payments,160524,264864661.91
sikkim,2021,4,Merchant payments,156048,99870740.53
sikkim,2021,4,Financial Services,11788,28881614.86
sikkim,2021,4,Others,22319,18302040.7
sikkim,2022,1,Recharge & bill payments,168018,43684835.49
sikkim,2022,1,Peer-to-peer payments,131448,216890062.21
sikkim,2022,1,Merchant payments,138719,88780537.26
sikkim,2022,1,Financial Services,10021,24552744.76
sikkim,2022,1,Others,19495,15986237.97
sikkim,2022,2,Recharge & bill payments,183046,47592016.23
sikkim,2022,2,Peer-to-peer payments,145030,239299690.94
sikkim,2022,2,Merchant payments,152808,97797231.95
sikkim,2022,2,Financial Services,11488,28148015.58
sikkim,2022,2,Others,20686,16963043.95
sikkim,2022,3,Recharge & bill payments,196685,51138225.41
sikkim,2022,3,Peer-to-peer payments,162830,268670028.92
sikkim,2022,3,Merchant payments,168951,108129022.8
sikkim,2022,3,Financial Services,12600,30872416.77
sikkim,2022,3,Others,23691,19426795.71
sikkim,2022,4,Recharge & bill payments,228606,59437707.17
sikkim,2022,4,Peer-to-peer payments,188542,311094345.77
sikkim,2022,4,Merchant payments,207879,133042860.82
sikkim,2022,4,Financial Services,14726,36079896.14
sikkim,2022,4,Others,26396,21645389.77
sikkim,2023,1,Recharge & bill payments,171751,44655466.31
sikkim,2023,1,Peer-to-peer payments,144063,237705089.53
sikkim,2023,1,Merchant payments,163427,104593689.76
sikkim,2023,1,Financial Services,11591,28399678.41
sikkim,2023,1,Others,20637,16922925.38
sikkim,2023,2,Recharge & bill payments,184259,47907490.17
sikkim,2023,2,Peer-to-peer payments,161480,266443645.08
sikkim,2023,2,Merchant payments,187094,119740268.01
sikkim,2023,2,Financial Services,12668,31037616.75
sikkim,2023,2,Others,23575,19331854.83
sikkim,2023,3,Recharge & bill payments,207104,53847088.23
sikkim,2023,3,Peer-to-peer payments,185833,306624750.69
sikkim,2023,3,Merchant payments,224282,143540869.19
sikkim,2023,3,Financial Services,14616,35809680.11
sikkim,2023,3,Others,27777,22777436.77
sikkim,2023,4,Recharge & bill payments,216523,56296210.36
sikkim,2023,4,Peer-to-peer payments,192546,317701627.18
sikkim,2023,4,Merchant payments,243542,155866943.78
sikkim,2023,4,Financial Services,15867,38875387.96
sikkim,2023,4,Others,28271,23182594.71
tamil-nadu,2018,1,Recharge & bill payments,3564397,926743349.58
tamil-nadu,2018,1,Peer-to-peer payments,2156580,3558358075.57
tamil-nadu,2018,1,Merchant payments,1268126,811600983.89
tamil-nadu,2018,1,Financial Services,142822,349916063.37
tamil-nadu,2018,1,Others,291711,239203588.31
tamil-nadu,2018,2,Recharge & bill payments,4566633,1187324641.65
tamil-nadu,2018,2,Peer-to-peer payments,2635036,4347810579.02
tamil-nadu,2018,2,Merchant payments,1689046,1080989787.53
tamil-nadu,2018,2,Financial Services,188395,461568027.23
tamil-nadu,2018,2,Others,371410,304556647.75
tamil-nadu,2018,3,Recharge & bill payments,4900193,1274050262.76
tamil-nadu,2018,3,Peer-to-peer payments,2937524,4846914632.15
tamil-nadu,2018,3,Merchant payments,1884249,1205919773.04
tamil-nadu,2018,3,Financial Services,200839,492057353.89
tamil-nadu,2018,3,Others,395942,324672947.46
tamil-nadu,2018,4,Recharge & bill payments,6129299,1593617893.38
tamil-nadu,2018,4,Peer-to-peer payments,3850578,6353455111.11
tamil-nadu,2018,4,Merchant payments,2573294,1646908233.44
tamil-nadu,2018,4,Financial Services,261335,640271593.44
tamil-nadu,2018,4,Others,505201,414264848.57
tamil-nadu,2019,1,Recharge & bill payments,4758055,1237094311.86
tamil-nadu,2019,1,Peer-to-peer payments,3057756,5045298096.82
tamil-nadu,2019,1,Merchant payments,2202673,1409711112.31
tamil-nadu,2019,1,Financial Services,208356,510474502.47
tamil-nadu,2019,1,Others,420332,344672972.06
tamil-nadu,2019,2,Recharge & bill payments,5256810,1366770767.51
tamil-nadu,2019,2,Peer-to-peer payments,3363138,5549178596.29
tamil-nadu,2019,2,Merchant payments,2507066,1604522483.35
tamil-nadu,2019,2,Financial Services,231857,568051553.41
tamil-nadu,2019,2,Others,478586,392440976.6
tamil-nadu,2019,3,Recharge & bill payments,6312902,1641354690.51
tamil-nadu,2019,3,Peer-to-peer payments,4008431,6613912258.0
tamil-nadu,2019,3,Merchant payments,3057963,1957096651.83
tamil-nadu,2019,3,Financial Services,279592,685000492.12
tamil-nadu,2019,3,Others,547816,449209237.76
tamil-nadu,2019,4,Recharge & bill payments,7083182,1841627366.54
tamil-nadu,2019,4,Peer-to-peer payments,4862322,8022831466.83
tamil-nadu,2019,4,Merchant payments,3661801,2343553108.33
tamil-nadu,2019,4,Financial Services,339354,831417705.93
tamil-nadu,2019,4,Others,670887,550127501.86
tamil-nadu,2020,1,Recharge & bill payments,5899714,1533925697.09
tamil-nadu,2020,1,Peer-to-peer payments,3940599,6501988919.01
tamil-nadu,2020,1,Merchant payments,3069337,1964376187.56
tamil-nadu,2020,1,Financial Services,284074,695981404.47
tamil-nadu,2020,1,Others,549541,450624033.86
tamil-nadu,2020,2,Recharge & bill payments,6551491,1703387865.89
tamil-nadu,2020,2,Peer-to-peer payments,4329483,7143647390.38
tamil-nadu,2020,2,Merchant payments,3526577,2257009720.94
tamil-nadu,2020,2,Financial Services,311122,762250220.11
tamil-nadu,2020,2,Others,620182,508549663.49
tamil-nadu,2020,3,Recharge & bill payments,6812296,1771197026.46
tamil-nadu,2020,3,Peer-to-peer payments,4706387,7765539558.2
tamil-nadu,2020,3,Merchant payments,3847607,2462468907.72
tamil-nadu,2020,3,Financial Services,347546,851489740.18
tamil-nadu,2020,3,Others,667935,547707180.82
tamil-nadu,2020,4,Recharge & bill payments,7061648,1836028695.81
tamil-nadu,2020,4,Peer-to-peer payments,4960454,8184749166.22
tamil-nadu,2020,4,Merchant payments,4372112,2798151841.45
tamil-nadu,2020,4,Financial Services,364742,893619324.94
tamil-nadu,2020,4,Others,697765,572167514.66
tamil-nadu,2021,1,Recharge & bill payments,5896326,1533044769.55
tamil-nadu,2021,1,Peer-to-peer payments,4221529,6965523480.02
tamil-nadu,2021,1,Merchant payments,3671239,2349593595.3
tamil-nadu,2021,1,Financial Services,311034,762034852.83
tamil-nadu,2021,1,Others,602006,493645670.03
tamil-nadu,2021,2,Recharge & bill payments,6165414,1603007685.09
tamil-nadu,2021,2,Peer-to-peer payments,4651810,7675486578.57
tamil-nadu,2021,2,Merchant payments,4113657,2632740898.27
tamil-nadu,2021,2,Financial Services,338381,829035092.39
tamil-nadu,2021,2,Others,647036,530569856.27
tamil-nadu,2021,3,Recharge & bill payments,6778902,1762514593.53
tamil-nadu,2021,3,Peer-to-peer payments,5039927,8315880546.04
tamil-nadu,2021,3,Merchant payments,4770874,3053359919.55
tamil-nadu,2021,3,Financial Services,377318,924429449.43
tamil-nadu,2021,3,Others,724567,594145224.94
tamil-nadu,2021,4,Recharge & bill payments,7441706,1934843773.85
tamil-nadu,2021,4,Peer-to-peer payments,5441300,8978145820.51
tamil-nadu,2021,4,Merchant payments,5627263,3601448374.37
tamil-nadu,2021,4,Financial Services,413026,1011915868.75
tamil-nadu,2021,4,Others,824912,676428366.48
tamil-nadu,2022,1,Recharge & bill payments,5894590,1532593476.96
tamil-nadu,2022,1,Peer-to-peer payments,4695792,7748057317.33
tamil-nadu,2022,1,Merchant payments,4686685,2999478659.15
tamil-nadu,2022,1,Financial Services,354486,868492537.41
tamil-nadu,2022,1,Others,685136,561811781.47
tamil-nadu,2022,2,Recharge & bill payments,6278165,1632323104.99
tamil-nadu,2022,2,Peer-to-peer payments,5048224,8329569844.98
tamil-nadu,2022,2,Merchant payments,5413446,3464605665.84
tamil-nadu,2022,2,Financial Services,396013,970232106.06
tamil-nadu,2022,2,Others,763020,625677077.71
tamil-nadu,2022,3,Recharge & bill payments,6998058,1819495082.18
tamil-nadu,2022,3,Peer-to-peer payments,5785139,9545480024.57
tamil-nadu,2022,3,Merchant payments,6166450,3946528147.32
tamil-nadu,2022,3,Financial Services,427115,1046434010.72
tamil-nadu,2022,3,Others,836264,685736709.9
tamil-nadu,2022,4,Recharge & bill payments,7948287,2066554872.73
tamil-nadu,2022,4,Peer-to-peer payments,6486971,10703503122.82
tamil-nadu,2022,4,Merchant payments,7314986,4681591606.92
tamil-nadu,2022,4,Financial Services,524279,1284485238.04
tamil-nadu,2022,4,Others,987410,809676818.45
tamil-nadu,2023,1,Recharge & bill payments,6275281,1631573239.11
tamil-nadu,2023,1,Peer-to-peer payments,5466171,9019182323.59
tamil-nadu,2023,1,Merchant payments,6037774,3864175396.61
tamil-nadu,2023,1,Financial Services,420422,1030035796.1
tamil-nadu,2023,1,Others,809040,663412960.05
tamil-nadu,2023,2,Recharge & bill payments,6531251,1698125468.5
tamil-nadu,2023,2,Peer-to-peer payments,5844107,9642777962.46
tamil-nadu,2023,2,Merchant payments,6649726,4255825047.61
tamil-nadu,2023,2,Financial Services,465021,1139303239.76
tamil-nadu,2023,2,Others,833611,683561385.39
tamil-nadu,2023,3,Recharge & bill payments,7345638,1909866081.53
tamil-nadu,2023,3,Peer-to-peer payments,6664036,10995660300.82
tamil-nadu,2023,3,Merchant payments,7860633,5030805693.07
tamil-nadu,2023,3,Financial Services,516791,1266138923.29
tamil-nadu,2023,3,Others,969997,795398203.68
tamil-nadu,2023,4,Recharge & bill payments,7647913,1988457385.42
tamil-nadu,2023,4,Peer-to-peer payments,7446110,12286081808.42
tamil-nadu,2023,4,Merchant payments,8748615,5599113647.2
tamil-nadu,2023,4,Financial Services,584110,1431070818.19
tamil-nadu,2023,4,Others,1048086,859430996.6
telangana,2018,1,Recharge & bill payments,3339028,868147324.41
telangana,2018,1,Peer-to-peer payments,1994006,3290110857.39
telangana,2018,1,Merchant payments,1201731,769108306.18
telangana,2018,1,Financial Services,139115,340834129.27
telangana,2018,1,Others,270705,221978227.88
telangana,2018,2,Recharge & bill payments,3865656,1005070749.99
telangana,2018,2,Peer-to-peer payments,2315256,3820172841.65
telangana,2018,2,Merchant payments,1475202,944129432.32
telangana,2018,2,Financial Services,153526,376139521.31
telangana,2018,2,Others,307106,251827244.91
telangana,2018,3,Recharge & bill payments,4710508,1224732298.28
telangana,2018,3,Peer-to-peer payments,2863356,4724537547.29
telangana,2018,3,Merchant payments,1774931,1135956408.72
telangana,2018,3,Financial Services,195742,479568758.68
telangana,2018,3,Others,377430,309492774.64
telangana,2018,4,Recharge & bill payments,5096495,1325088728.29
telangana,2018,4,Peer-to-peer payments,3135645,5173815328.77
telangana,2018,4,Merchant payments,2121545,1357789363.08
telangana,2018,4,Financial Services,226327,554502233.07
telangana,2018,4,Others,432951,355019863.7
telangana,2019,1,Recharge & bill payments,4623854,1202202124.42
telangana,2019,1,Peer-to-peer payments,2795758,4613001153.06
telangana,2019,1,Merchant payments,2035179,1302514901.62
telangana,2019,1,Financial Services,199111,487823122.57
telangana,2019,1,Others,382485,313637897.79
telangana,2019,2,Recharge & bill payments,5137766,1335819225.79
telangana,2019,2,Peer-to-peer payments,3284763,5419860033.61
telangana,2019,2,Merchant payments,2327824,1489807547.09
telangana,2019,2,Financial Services,227869,558280256.98
telangana,2019,2,Others,446927,366480849.08
telangana,2019,3,Recharge & bill payments,5174883,1345469591.35
telangana,2019,3,Peer-to-peer payments,3306398,5455557208.83
telangana,2019,3,Merchant payments,2440473,1561902895.17
telangana,2019,3,Financial Services,233772,572741956.29
telangana,2019,3,Others,472759,387663106.48
telangana,2019,4,Recharge & bill payments,6405386,1665400581.31
telangana,2019,4,Peer-to-peer payments,4227429,6975259412.27
telangana,2019,4,Merchant payments,3227744,2065756293.62
telangana,2019,4,Financial Services,296806,727177100.63
telangana,2019,4,Others,571515,468642952.37
telangana,2020,1,Recharge & bill payments,5125369,1332596093.01
telangana,2020,1,Peer-to-peer payments,3479545,5741249675.24
telangana,2020,1,Merchant payments,2847858,1822629219.69
telangana,2020,1,Financial Services,255485,625939711.89
telangana,2020,1,Others,485315,397958544.9
telangana,2020,2,Recharge & bill payments,5524411,1436346948.3
telangana,2020,2,Peer-to-peer payments,3947399,6513209354.42
telangana,2020,2,Merchant payments,3183733,2037589145.13
telangana,2020,2,Financial Services,276591,677650045.37
telangana,2020,2,Others,547316,448799187.88
telangana,2020,3,Recharge & bill payments,5680724,1476988288.68
telangana,2020,3,Peer-to-peer payments,4091571,6751093039.11
telangana,2020,3,Merchant payments,3471523,2221774915.19
telangana,2020,3,Financial Services,291884,715116441.16
telangana,2020,3,Others,548020,449377050.55
telangana,2020,4,Recharge & bill payments,6641144,1726697549.05
telangana,2020,4,Peer-to-peer payments,4649860,7672269995.17
telangana,2020,4,Merchant payments,4050639,2592409130.66
telangana,2020,4,Financial Services,347488,851347717.44
telangana,2020,4,Others,674964,553471285.84
telangana,2021,1,Recharge & bill payments,5280690,1372979526.38
telangana,2021,1,Peer-to-peer payments,3916422,6462096983.68
telangana,2021,1,Merchant payments,3620493,2317115899.06
telangana,2021,1,Financial Services,290292,711215729.1
telangana,2021,1,Others,560006,459205670.24
telangana,2021,2,Recharge & bill payments,5430261,1411867932.21
telangana,2021,2,Peer-to-peer payments,4087309,6744060817.33
telangana,2021,2,Merchant payments,3744304,2396354666.43
telangana,2021,2,Financial Services,307896,754346786.82
telangana,2021,2,Others,563610,462160340.04
telangana,2021,3,Recharge & bill payments,6282116,1633350263.21
telangana,2021,3,Peer-to-peer payments,4662385,7692935850.98
telangana,2021,3,Merchant payments,4361119,2791116707.62
telangana,2021,3,Financial Services,346690,849390984.94
telangana,2021,3,Others,664944,545254888.19
telangana,2021,4,Recharge & bill payments,6939856,1804362632.29
telangana,2021,4,Peer-to-peer payments,5245821,8655605958.35
telangana,2021,4,Merchant payments,5315210,3401734433.7
telangana,2021,4,Financial Services,398725,976876593.75
telangana,2021,4,Others,762249,625044296.53
telangana,2022,1,Recharge & bill payments,5292978,1376174515.11
telangana,2022,1,Peer-to-peer payments,4051668,6685252956.35
telangana,2022,1,Merchant payments,4205063,2691240948.19
telangana,2022,1,Financial Services,310246,760103862.35
telangana,2022,1,Others,590129,483906085.92
telangana,2022,2,Recharge & bill payments,5553687,1443958833.97
telangana,2022,2,Peer-to-peer payments,4553344,7513018210.14
telangana,2022,2,Merchant payments,4790506,3065924404.68
telangana,2022,2,Financial Services,344722,844569833.77
telangana,2022,2,Others,633096,519138756.11
telangana,2022,3,Recharge & bill payments,6364720,1654827273.35
telangana,2022,3,Peer-to-peer payments,5192545,8567700213.4
telangana,2022,3,Merchant payments,5636836,3607575501.66
telangana,2022,3,Financial Services,407102,997402077.11
telangana,2022,3,Others,778002,637961640.71
telangana,2022,4,Recharge & bill payments,6729564,1749686844.76
telangana,2022,4,Peer-to-peer payments,5364902,8852088675.58
telangana,2022,4,Merchant payments,6207242,3972635100.82
telangana,2022,4,Financial Services,442838,1084954783.33
telangana,2022,4,Others,803113,658553367.28
telangana,2023,1,Recharge & bill payments,5725426,1488610771.32
telangana,2023,1,Peer-to-peer payments,4679009,7720366214.55
telangana,2023,1,Merchant payments,5356825,3428368050.12
telangana,2023,1,Financial Services,369628,905590154.28
telangana,2023,1,Others,704414,577620017.72
telangana,2023,2,Recharge & bill payments,5998127,1559513218.0
telangana,2023,2,Peer-to-peer payments,5183553,8552862674.0
telangana,2023,2,Merchant payments,5792108,3706949297.82
telangana,2023,2,Financial Services,404178,990237922.46
telangana,2023,2,Others,748610,613860394.08
telangana,2023,3,Recharge & bill payments,6309838,1640557880.92
telangana,2023,3,Peer-to-peer payments,5538340,9138262133.06
telangana,2023,3,Merchant payments,6860825,4390928388.41
telangana,2023,3,Financial Services,445364,1091141968.45
telangana,2023,3,Others,843489,691661477.89
telangana,2023,4,Recharge & bill payments,6689217,1739196541.72
telangana,2023,4,Peer-to-peer payments,6060887,10000464256.83
telangana,2023,4,Merchant payments,7586957,4855653013.88
telangana,2023,4,Financial Services,499982,1224956804.28
telangana,2023,4,Others,918361,753056317.06
tripura,2018,1,Recharge & bill payments,196963,51210627.16
tripura,2018,1,Peer-to-peer payments,117551,193960027.81
tripura,2018,1,Merchant payments,70953,45410334.44
tripura,2018,1,Financial Services,8185,20054817.43
tripura,2018,1,Others,16283,13352637.8
tripura,2018,2,Recharge & bill payments,251191,65309891.76
tripura,2018,2,Peer-to-peer payments,152730,252004848.03
tripura,2018,2,Merchant payments,95103,60866046.58
tripura,2018,2,Financial Services,10421,25533318.42
tripura,2018,2,Others,20153,16525494.9
tripura,2018,3,Recharge & bill payments,267592,69573923.46
tripura,2018,3,Peer-to-peer payments,167261,275981806.14
tripura,2018,3,Merchant payments,103723,66383190.29
tripura,2018,3,Financial Services,10859,26606015.92
tripura,2018,3,Others,22481,18434986.14
tripura,2018,4,Recharge & bill payments,328615,85439965.05
tripura,2018,4,Peer-to-peer payments,206328,340442831.57
tripura,2018,4,Merchant payments,138788,88824508.89
tripura,2018,4,Financial Services,14303,35043830.97
tripura,2018,4,Others,28108,23049245.73
tripura,2019,1,Recharge & bill payments,282855,73542554.54
tripura,2019,1,Peer-to-peer payments,179289,295826974.73
tripura,2019,1,Merchant payments,127926,81872699.58
tripura,2019,1,Financial Services,12783,31318361.38
tripura,2019,1,Others,24006,19685328.91
tripura,2019,2,Recharge & bill payments,305807,79509931.78
tripura,2019,2,Peer-to-peer payments,191703,316310759.52
tripura,2019,2,Merchant payments,134513,86088469.3
tripura,2019,2,Financial Services,13077,32039436.36
tripura,2019,2,Others,25592,20985532.96
tripura,2019,3,Recharge & bill payments,362765,94319104.64
tripura,2019,3,Peer-to-peer payments,225234,371637108.16
tripura,2019,3,Merchant payments,166912,106824054.3
tripura,2019,3,Financial Services,16223,39748144.25
tripura,2019,3,Others,32207,26410554.82
tripura,2019,4,Recharge & bill payments,382222,99377862.71
tripura,2019,4,Peer-to-peer payments,240998,397647321.37
tripura,2019,4,Merchant payments,188252,120481743.56
tripura,2019,4,Financial Services,17754,43499355.65
tripura,2019,4,Others,33967,27853235.14
tripura,2020,1,Recharge & bill payments,307599,79975741.78
tripura,2020,1,Peer-to-peer payments,214553,354012487.2
tripura,2020,1,Merchant payments,172269,110252227.63
tripura,2020,1,Financial Services,15283,37444667.83
tripura,2020,1,Others,28734,23562190.53
tripura,2020,2,Recharge & bill payments,342577,89070119.68
tripura,2020,2,Peer-to-peer payments,232259,383228710.8
tripura,2020,2,Merchant payments,191448,122527199.07
tripura,2020,2,Financial Services,16808,41181083.61
tripura,2020,2,Others,31970,26215693.09
tripura,2020,3,Recharge & bill payments,403181,104827227.42
tripura,2020,3,Peer-to-peer payments,272845,450195160.38
tripura,2020,3,Merchant payments,238180,152435499.62
tripura,2020,3,Financial Services,19203,47047967.32
tripura,2020,3,Others,37873,31055972.42
tripura,2020,4,Recharge & bill payments,405140,105336522.1
tripura,2020,4,Peer-to-peer payments,290860,479919153.38
tripura,2020,4,Merchant payments,257192,164603055.19
tripura,2020,4,Financial Services,21159,51840573.64
tripura,2020,4,Others,41992,34433819.31
tripura,2021,1,Recharge & bill payments,325715,84686107.98
tripura,2021,1,Peer-to-peer payments,242985,400925311.73
tripura,2021,1,Merchant payments,213944,136924293.94
tripura,2021,1,Financial Services,17594,43105464.11
tripura,2021,1,Others,34534,28318131.46
tripura,2021,2,Recharge & bill payments,353228,91839489.78
tripura,2021,2,Peer-to-peer payments,268979,443816716.95
tripura,2021,2,Merchant payments,246554,157795077.3
tripura,2021,2,Financial Services,20083,49203468.82
tripura,2021,2,Others,38590,31644196.72
tripura,2021,3,Recharge & bill payments,379388,98641013.25
tripura,2021,3,Peer-to-peer payments,286006,471910131.27
tripura,2021,3,Merchant payments,267025,170896365.26
tripura,2021,3,Financial Services,21794,53397188.71
tripura,2021,3,Others,39612,32482031.66
tripura,2021,4,Recharge & bill payments,434861,113063915.46
tripura,2021,4,Peer-to-peer payments,325357,536840594.47
tripura,2021,4,Merchant payments,314781,201459873.71
tripura,2021,4,Financial Services,25249,61862103.63
tripura,2021,4,Others,45113,36993251.44
tripura,2022,1,Recharge & bill payments,359462,93460172.21
tripura,2022,1,Peer-to-peer payments,275373,454365700.43
tripura,2022,1,Merchant payments,283065,181161816.92
tripura,2022,1,Financial Services,20866,51123636.32
tripura,2022,1,Others,41650,34153206.4
tripura,2022,2,Recharge & bill payments,357727,93009127.49
tripura,2022,2,Peer-to-peer payments,286176,472191979.81
tripura,2022,2,Merchant payments,311367,199274908.81
tripura,2022,2,Financial Services,22445,54990390.56
tripura,2022,2,Others,42530,34874782.76
tripura,2022,3,Recharge & bill payments,412869,107346037.94
tripura,2022,3,Peer-to-peer payments,341270,563096921.49
tripura,2022,3,Merchant payments,358870,229677074.98
tripura,2022,3,Financial Services,25643,62827674.3
tripura,2022,3,Others,48784,40003521.75
tripura,2022,4,Recharge & bill payments,414457,107759055.88
tripura,2022,4,Peer-to-peer payments,356356,587988542.07
tripura,2022,4,Merchant payments,375007,240004619.42
tripura,2022,4,Financial Services,27788,68082733.7
tripura,2022,4,Others,52362,42937416.13
tripura,2023,1,Recharge & bill payments,356551,92703442.06
tripura,2023,1,Peer-to-peer payments,301535,497534206.4
tripura,2023,1,Merchant payments,340189,217721362.61
tripura,2023,1,Financial Services,23445,57442067.25
tripura,2023,1,Others,45162,37033475.28
tripura,2023,2,Recharge & bill payments,390494,101528604.23
tripura,2023,2,Peer-to-peer payments,329740,544071041.67
tripura,2023,2,Merchant payments,380171,243309584.62
tripura,2023,2,Financial Services,26371,64609581.54
tripura,2023,2,Others,50540,41442950.73
tripura,2023,3,Recharge & bill payments,405512,105433292.64
tripura,2023,3,Peer-to-peer payments,360121,594200850.54
tripura,2023,3,Merchant payments,436937,279640015.34
tripura,2023,3,Financial Services,29136,71383867.97
tripura,2023,3,Others,52939,43410301.19
tripura,2023,4,Recharge & bill payments,436765,113559150.72
tripura,2023,4,Peer-to-peer payments,405119,668447997.39
tripura,2023,4,Merchant payments,490086,313655256.84
tripura,2023,4,Financial Services,31707,77683130.19
tripura,2023,4,Others,59154,48506547.27
uttar-pradesh,2018,1,Recharge & bill payments,4136434,1075472861.49
uttar-pradesh,2018,1,Peer-to-peer payments,2539782,4190640412.01
uttar-pradesh,2018,1,Merchant payments,1504402,962817355.25
uttar-pradesh,2018,1,Financial Services,165081,404449710.78
uttar-pradesh,2018,1,Others,326318,267581219.39
uttar-pradesh,2018,2,Recharge & bill payments,4815155,1251940466.75
