state,year,quarter,district,policy_count,premium_amount
karnataka,2022,4,Kalaburagi,8384,5840731.89
karnataka,2022,4,Ballari,6395,4455311.83
karnataka,2022,4,Dakshina Kannada,6075,4232111.23
karnataka,2023,1,Bengaluru Urban,40357,28113284.41
karnataka,2023,1,Belgaum,19876,13845973.36
karnataka,2023,1,Mysuru,10809,7529777.45
karnataka,2023,1,Tumakuru,8194,5708520.85
karnataka,2023,1,Kalaburagi,6495,4524424.95
karnataka,2023,1,Ballari,4954,3451232.55
karnataka,2023,1,Dakshina Kannada,4706,3278333.95
karnataka,2023,2,Bengaluru Urban,45993,32039210.4
karnataka,2023,2,Belgaum,22652,15779517.16
karnataka,2023,2,Mysuru,12318,8581285.65
karnataka,2023,2,Tumakuru,9339,6505696.66
karnataka,2023,2,Kalaburagi,7401,5156245.74
karnataka,2023,2,Ballari,5646,3933185.62
karnataka,2023,2,Dakshina Kannada,5363,3736142.31
karnataka,2023,3,Bengaluru Urban,46262,32226603.57
karnataka,2023,3,Belgaum,22784,15871809.5
karnataka,2023,3,Mysuru,12390,8631476.47
karnataka,2023,3,Tumakuru,9393,6543747.63
karnataka,2023,3,Kalaburagi,7445,5186403.95
karnataka,2023,3,Ballari,5679,3956190.31
karnataka,2023,3,Dakshina Kannada,5394,3757994.52
karnataka,2023,4,Bengaluru Urban,50950,35492431.87
karnataka,2023,4,Belgaum,25093,17480250.94
karnataka,2023,4,Mysuru,13646,9506186.08
karnataka,2023,4,Tumakuru,10345,7206887.83
karnataka,2023,4,Kalaburagi,8199,5711991.6
karnataka,2023,4,Ballari,6254,4357108.7
karnataka,2023,4,Dakshina Kannada,5941,4138827.85
kerala,2020,1,Ernakulam,9425,6098371.82
kerala,2020,1,Thiruvananthapuram,3751,2426992.53
kerala,2020,1,Thrissur,2627,1699990.38
kerala,2020,1,Kozhikode,1737,1124101.48
kerala,2020,1,Malappuram,1369,886315.17
kerala,2020,1,Kollam,1041,673644.14
kerala,2020,2,Ernakulam,12163,7869833.92
kerala,2020,2,Thiruvananthapuram,4840,3131988.12
kerala,2020,2,Thrissur,3390,2193805.54
kerala,2020,2,Kozhikode,2242,1450631.78
kerala,2020,2,Malappuram,1767,1143773.02
kerala,2020,2,Kollam,1343,869325.07
kerala,2020,3,Ernakulam,15192,9829882.62
kerala,2020,3,Thiruvananthapuram,6046,3912036.26
kerala,2020,3,Thrissur,4235,2740191.37
kerala,2020,3,Kozhikode,2800,1811923.9
kerala,2020,3,Malappuram,2208,1428639.37
kerala,2020,3,Kollam,1678,1085837.83
kerala,2020,4,Ernakulam,18086,11702105.37
kerala,2020,4,Thiruvananthapuram,7198,4657131.96
kerala,2020,4,Thrissur,5041,3262094.72
kerala,2020,4,Kozhikode,3333,2157027.22
kerala,2020,4,Malappuram,2628,1700741.41
kerala,2020,4,Kollam,1997,1292649.08
kerala,2021,1,Ernakulam,13857,8965946.46
kerala,2021,1,Thiruvananthapuram,5514,3568212.26
kerala,2021,1,Thrissur,3862,2499359.36
kerala,2021,1,Kozhikode,2554,1652676.16
kerala,2021,1,Malappuram,2013,1303078.03
kerala,2021,1,Kollam,1530,990404.89
kerala,2021,2,Ernakulam,17348,11224593.6
kerala,2021,2,Thiruvananthapuram,6904,4467094.76
kerala,2021,2,Thrissur,4836,3128982.89
kerala,2021,2,Kozhikode,3197,2069008.36
kerala,2021,2,Malappuram,2521,1631341.59
kerala,2021,2,Kollam,1916,1239901.72
kerala,2021,3,Ernakulam,19686,12737144.92
kerala,2021,3,Thiruvananthapuram,7834,5069050.64
kerala,2021,3,Thrissur,5487,3550623.74
kerala,2021,3,Kozhikode,3628,2347814.12
kerala,2021,3,Malappuram,2861,1851170.29
kerala,2021,3,Kollam,2174,1406982.6
kerala,2021,4,Ernakulam,22109,14305161.06
kerala,2021,4,Thiruvananthapuram,8799,5693080.06
kerala,2021,4,Thrissur,6163,3987726.04
kerala,2021,4,Kozhikode,4075,2636843.61
kerala,2021,4,Malappuram,3213,2079060.05
kerala,2021,4,Kollam,2442,1580190.29
kerala,2022,1,Ernakulam,19229,12441580.7
kerala,2022,1,Thiruvananthapuram,7652,4951423.8
kerala,2022,1,Thrissur,5360,3468231.86
kerala,2022,1,Kozhikode,3544,2293333.32
kerala,2022,1,Malappuram,2794,1808214.07
kerala,2022,1,Kollam,2124,1374333.71
kerala,2022,2,Ernakulam,21544,13939515.04
kerala,2022,2,Thiruvananthapuram,8574,5547562.5
kerala,2022,2,Thrissur,6005,3885798.06
kerala,2022,2,Kozhikode,3971,2569444.76
kerala,2022,2,Malappuram,3131,2025918.39
kerala,2022,2,Kollam,2379,1539799.95
kerala,2022,3,Ernakulam,22112,14306926.51
kerala,2022,3,Thiruvananthapuram,8800,5693782.66
kerala,2022,3,Thrissur,6164,3988218.18
kerala,2022,3,Kozhikode,4075,2637169.03
kerala,2022,3,Malappuram,3213,2079316.64
kerala,2022,3,Kollam,2442,1580385.31
kerala,2022,4,Ernakulam,23547,15235339.53
kerala,2022,4,Thiruvananthapuram,9371,6063266.77
kerala,2022,4,Thrissur,6564,4247023.85
kerala,2022,4,Kozhikode,4340,2808301.67
kerala,2022,4,Malappuram,3422,2214248.81
kerala,2022,4,Kollam,2601,1682940.55
kerala,2023,1,Ernakulam,25873,16740164.39
kerala,2023,1,Thiruvananthapuram,10296,6662147.72
kerala,2023,1,Thrissur,7212,4666510.86
kerala,2023,1,Kozhikode,4769,3085683.22
kerala,2023,1,Malappuram,3760,2432954.58
kerala,2023,1,Kollam,2858,1849167.94
kerala,2023,2,Ernakulam,26918,17416575.14
kerala,2023,2,Thiruvananthapuram,10712,6931341.51
kerala,2023,2,Thrissur,7503,4855068.04
kerala,2023,2,Kozhikode,4961,3210364.75
kerala,2023,2,Malappuram,3912,2531261.65
kerala,2023,2,Kollam,2973,1923886.27
kerala,2023,3,Ernakulam,27342,17690963.71
kerala,2023,3,Thiruvananthapuram,10881,7040540.98
kerala,2023,3,Thrissur,7622,4931556.97
kerala,2023,3,Kozhikode,5040,3260942.28
kerala,2023,3,Malappuram,3973,2571140.29
kerala,2023,3,Kollam,3020,1954196.04
kerala,2023,4,Ernakulam,31467,20359885.8
kerala,2023,4,Thiruvananthapuram,12523,8102702.19
kerala,2023,4,Thrissur,8772,5675549.3
kerala,2023,4,Kozhikode,5800,3752899.7
kerala,2023,4,Malappuram,4573,2959031.72
kerala,2023,4,Kollam,3476,2249013.05
ladakh,2020,1,Ladakh District 1,219,87876.38
ladakh,2020,1,Ladakh District 2,89,35946.4
ladakh,2020,1,Ladakh District 3,61,24420.61
ladakh,2020,1,Ladakh District 4,45,18138.43
ladakh,2020,1,Ladakh District 5,36,14573.09
ladakh,2020,2,Ladakh District 1,222,88992.18
ladakh,2020,2,Ladakh District 2,91,36402.83
ladakh,2020,2,Ladakh District 3,61,24730.69
ladakh,2020,2,Ladakh District 4,46,18368.74
ladakh,2020,2,Ladakh District 5,36,14758.13
ladakh,2020,3,Ladakh District 1,305,122166.62
ladakh,2020,3,Ladakh District 2,125,49973.04
ladakh,2020,3,Ladakh District 3,85,33949.78
ladakh,2020,3,Ladakh District 4,63,25216.23
ladakh,2020,3,Ladakh District 5,50,20259.65
ladakh,2020,4,Ladakh District 1,359,143540.33
ladakh,2020,4,Ladakh District 2,146,58716.1
ladakh,2020,4,Ladakh District 3,99,39889.48
ladakh,2020,4,Ladakh District 4,74,29627.94
ladakh,2020,4,Ladakh District 5,59,23804.19
ladakh,2021,1,Ladakh District 1,310,123911.55
ladakh,2021,1,Ladakh District 2,126,50686.82
ladakh,2021,1,Ladakh District 3,86,34434.69
ladakh,2021,1,Ladakh District 4,64,25576.4
ladakh,2021,1,Ladakh District 5,51,20549.03
ladakh,2021,2,Ladakh District 1,315,125958.26
ladakh,2021,2,Ladakh District 2,129,51524.04
ladakh,2021,2,Ladakh District 3,87,35003.47
ladakh,2021,2,Ladakh District 4,65,25998.85
ladakh,2021,2,Ladakh District 5,52,20888.45
ladakh,2021,3,Ladakh District 1,377,150790.87
ladakh,2021,3,Ladakh District 2,154,61681.98
ladakh,2021,3,Ladakh District 3,104,41904.38
ladakh,2021,3,Ladakh District 4,77,31124.52
ladakh,2021,3,Ladakh District 5,62,25006.59
ladakh,2021,4,Ladakh District 1,410,163972.48
ladakh,2021,4,Ladakh District 2,168,67074.0
ladakh,2021,4,Ladakh District 3,114,45567.52
ladakh,2021,4,Ladakh District 4,84,33845.31
ladakh,2021,4,Ladakh District 5,68,27192.58
ladakh,2022,1,Ladakh District 1,374,149774.01
ladakh,2022,1,Ladakh District 2,153,61266.03
ladakh,2022,1,Ladakh District 3,104,41621.8
ladakh,2022,1,Ladakh District 4,77,30914.63
ladakh,2022,1,Ladakh District 5,62,24837.96
ladakh,2022,2,Ladakh District 1,442,176663.6
ladakh,2022,2,Ladakh District 2,180,72265.39
ladakh,2022,2,Ladakh District 3,122,49094.35
ladakh,2022,2,Ladakh District 4,91,36464.87
ladakh,2022,2,Ladakh District 5,73,29297.23
ladakh,2022,3,Ladakh District 1,491,196271.42
ladakh,2022,3,Ladakh District 2,201,80286.09
ladakh,2022,3,Ladakh District 3,136,54543.31
ladakh,2022,3,Ladakh District 4,101,40512.09
ladakh,2022,3,Ladakh District 5,81,32548.92
ladakh,2022,4,Ladakh District 1,556,222106.44
ladakh,2022,4,Ladakh District 2,227,90854.08
ladakh,2022,4,Ladakh District 3,154,61722.79
ladakh,2022,4,Ladakh District 4,114,45844.66
ladakh,2022,4,Ladakh District 5,92,36833.3
ladakh,2023,1,Ladakh District 1,448,179027.46
ladakh,2023,1,Ladakh District 2,183,73232.34
ladakh,2023,1,Ladakh District 3,124,49751.25
ladakh,2023,1,Ladakh District 4,92,36952.79
ladakh,2023,1,Ladakh District 5,74,29689.24
ladakh,2023,2,Ladakh District 1,485,193870.97
ladakh,2023,2,Ladakh District 2,198,79304.17
ladakh,2023,2,Ladakh District 3,134,53876.23
ladakh,2023,2,Ladakh District 4,100,40016.61
ladakh,2023,2,Ladakh District 5,80,32150.83
ladakh,2023,3,Ladakh District 1,621,247860.76
ladakh,2023,3,Ladakh District 2,254,101389.05
ladakh,2023,3,Ladakh District 3,172,68879.85
ladakh,2023,3,Ladakh District 4,128,51160.57
ladakh,2023,3,Ladakh District 5,103,41104.3
ladakh,2023,4,Ladakh District 1,749,299201.71
ladakh,2023,4,Ladakh District 2,306,122390.39
ladakh,2023,4,Ladakh District 3,208,83147.36
ladakh,2023,4,Ladakh District 4,154,61757.77
ladakh,2023,4,Ladakh District 5,124,49618.49
lakshadweep,2020,1,Lakshadweep District 1,110,47497.06
lakshadweep,2020,1,Lakshadweep District 2,47,20545.84
lakshadweep,2020,1,Lakshadweep District 3,29,12582.43
lakshadweep,2020,1,Lakshadweep District 4,21,9290.34
lakshadweep,2020,1,Lakshadweep District 5,18,7822.55
lakshadweep,2020,2,Lakshadweep District 1,130,56200.39
lakshadweep,2020,2,Lakshadweep District 2,56,24310.64
lakshadweep,2020,2,Lakshadweep District 3,34,14888.03
lakshadweep,2020,2,Lakshadweep District 4,25,10992.69
lakshadweep,2020,2,Lakshadweep District 5,21,9255.95
lakshadweep,2020,3,Lakshadweep District 1,150,64983.7
lakshadweep,2020,3,Lakshadweep District 2,65,28110.05
lakshadweep,2020,3,Lakshadweep District 3,39,17214.81
lakshadweep,2020,3,Lakshadweep District 4,29,12710.69
lakshadweep,2020,3,Lakshadweep District 5,24,10702.52
lakshadweep,2020,4,Lakshadweep District 1,161,69609.84
lakshadweep,2020,4,Lakshadweep District 2,70,30111.18
lakshadweep,2020,4,Lakshadweep District 3,42,18440.32
lakshadweep,2020,4,Lakshadweep District 4,31,13615.56
lakshadweep,2020,4,Lakshadweep District 5,26,11464.42
lakshadweep,2021,1,Lakshadweep District 1,162,69961.52
lakshadweep,2021,1,Lakshadweep District 2,70,30263.31
lakshadweep,2021,1,Lakshadweep District 3,42,18533.49
lakshadweep,2021,1,Lakshadweep District 4,31,13684.35
lakshadweep,2021,1,Lakshadweep District 5,26,11522.35
lakshadweep,2021,2,Lakshadweep District 1,175,75803.5
lakshadweep,2021,2,Lakshadweep District 2,76,32790.37
lakshadweep,2021,2,Lakshadweep District 3,46,20081.08
lakshadweep,2021,2,Lakshadweep District 4,34,14827.03
lakshadweep,2021,2,Lakshadweep District 5,28,12484.49
lakshadweep,2021,3,Lakshadweep District 1,201,86642.79
lakshadweep,2021,3,Lakshadweep District 2,87,37479.13
lakshadweep,2021,3,Lakshadweep District 3,53,22952.52
lakshadweep,2021,3,Lakshadweep District 4,39,16947.17
lakshadweep,2021,3,Lakshadweep District 5,33,14269.67
lakshadweep,2021,4,Lakshadweep District 1,238,102472.61
lakshadweep,2021,4,Lakshadweep District 2,103,44326.65
lakshadweep,2021,4,Lakshadweep District 3,63,27145.99
lakshadweep,2021,4,Lakshadweep District 4,46,20043.46
lakshadweep,2021,4,Lakshadweep District 5,39,16876.77
lakshadweep,2022,1,Lakshadweep District 1,190,82133.44
lakshadweep,2022,1,Lakshadweep District 2,82,35528.52
lakshadweep,2022,1,Lakshadweep District 3,50,21757.94
lakshadweep,2022,1,Lakshadweep District 4,37,16065.15
lakshadweep,2022,1,Lakshadweep District 5,31,13527.0
lakshadweep,2022,2,Lakshadweep District 1,224,96615.98
lakshadweep,2022,2,Lakshadweep District 2,97,41793.24
lakshadweep,2022,2,Lakshadweep District 3,59,25594.51
lakshadweep,2022,2,Lakshadweep District 4,43,18897.91
lakshadweep,2022,2,Lakshadweep District 5,36,15912.21
lakshadweep,2022,3,Lakshadweep District 1,223,95924.28
lakshadweep,2022,3,Lakshadweep District 2,96,41494.04
lakshadweep,2022,3,Lakshadweep District 3,59,25411.27
lakshadweep,2022,3,Lakshadweep District 4,43,18762.62
lakshadweep,2022,3,Lakshadweep District 5,36,15798.29
lakshadweep,2022,4,Lakshadweep District 1,266,114542.47
lakshadweep,2022,4,Lakshadweep District 2,115,49547.72
lakshadweep,2022,4,Lakshadweep District 3,70,30343.41
lakshadweep,2022,4,Lakshadweep District 4,52,22404.3
lakshadweep,2022,4,Lakshadweep District 5,43,18864.63
lakshadweep,2023,1,Lakshadweep District 1,237,102316.45
lakshadweep,2023,1,Lakshadweep District 2,102,44259.1
lakshadweep,2023,1,Lakshadweep District 3,62,27104.62
lakshadweep,2023,1,Lakshadweep District 4,46,20012.91
lakshadweep,2023,1,Lakshadweep District 5,39,16851.06
lakshadweep,2023,2,Lakshadweep District 1,288,123920.48
lakshadweep,2023,2,Lakshadweep District 2,124,53604.37
lakshadweep,2023,2,Lakshadweep District 3,76,32827.74
lakshadweep,2023,2,Lakshadweep District 4,56,24238.62
lakshadweep,2023,2,Lakshadweep District 5,47,20409.14
lakshadweep,2023,3,Lakshadweep District 1,308,132667.38
lakshadweep,2023,3,Lakshadweep District 2,133,57388.03
lakshadweep,2023,3,Lakshadweep District 3,81,35144.88
lakshadweep,2023,3,Lakshadweep District 4,60,25949.5
lakshadweep,2023,3,Lakshadweep District 5,50,21849.72
lakshadweep,2023,4,Lakshadweep District 1,395,169994.41
lakshadweep,2023,4,Lakshadweep District 2,170,73534.61
lakshadweep,2023,4,Lakshadweep District 3,104,45033.17
lakshadweep,2023,4,Lakshadweep District 4,77,33250.6
lakshadweep,2023,4,Lakshadweep District 5,65,27997.31
madhya-pradesh,2020,1,Indore,10115,4663349.56
madhya-pradesh,2020,1,Bhopal,3939,1815987.27
madhya-pradesh,2020,1,Jabalpur,2809,1294979.27
madhya-pradesh,2020,1,Gwalior,1875,864452.46
madhya-pradesh,2020,1,Ujjain,1443,665327.05
madhya-pradesh,2020,1,Sagar,1104,509259.63
madhya-pradesh,2020,2,Indore,10176,4691277.81
madhya-pradesh,2020,2,Bhopal,3962,1826863.0
madhya-pradesh,2020,2,Jabalpur,2825,1302734.75
madhya-pradesh,2020,2,Gwalior,1886,869629.57
madhya-pradesh,2020,2,Ujjain,1451,669311.61
madhya-pradesh,2020,2,Sagar,1111,512309.53
madhya-pradesh,2020,3,Indore,13247,6107340.27
madhya-pradesh,2020,3,Bhopal,5158,2378301.7
madhya-pradesh,2020,3,Jabalpur,3678,1695965.3
madhya-pradesh,2020,3,Gwalior,2455,1132127.3
madhya-pradesh,2020,3,Ujjain,1890,871343.36
madhya-pradesh,2020,3,Sagar,1446,666950.19
madhya-pradesh,2020,4,Indore,15642,7211187.31
madhya-pradesh,2020,4,Bhopal,6091,2808158.43
madhya-pradesh,2020,4,Jabalpur,4343,2002495.83
madhya-pradesh,2020,4,Gwalior,2899,1336749.16
madhya-pradesh,2020,4,Ujjain,2231,1028830.87
madhya-pradesh,2020,4,Sagar,1708,787495.46
madhya-pradesh,2021,1,Indore,13471,6210476.89
madhya-pradesh,2021,1,Bhopal,5246,2418464.84
madhya-pradesh,2021,1,Jabalpur,3740,1724605.61
madhya-pradesh,2021,1,Gwalior,2497,1151245.89
madhya-pradesh,2021,1,Ujjain,1922,886058.02
madhya-pradesh,2021,1,Sagar,1471,678213.19
madhya-pradesh,2021,2,Indore,12374,5704942.69
madhya-pradesh,2021,2,Bhopal,4818,2221601.27
madhya-pradesh,2021,2,Jabalpur,3436,1584222.33
madhya-pradesh,2021,2,Gwalior,2293,1057534.22
madhya-pradesh,2021,2,Ujjain,1765,813932.7
madhya-pradesh,2021,2,Sagar,1351,623006.49
madhya-pradesh,2021,3,Indore,15332,7068333.84
madhya-pradesh,2021,3,Bhopal,5970,2752528.87
madhya-pradesh,2021,3,Jabalpur,4257,1962826.43
madhya-pradesh,2021,3,Gwalior,2842,1310268.19
madhya-pradesh,2021,3,Ujjain,2187,1008449.75
madhya-pradesh,2021,3,Sagar,1674,771895.19
madhya-pradesh,2021,4,Indore,17518,8076420.77
madhya-pradesh,2021,4,Bhopal,6822,3145094.98
madhya-pradesh,2021,4,Jabalpur,4864,2242765.06
madhya-pradesh,2021,4,Gwalior,3247,1497138.86
madhya-pradesh,2021,4,Ujjain,2499,1152275.02
madhya-pradesh,2021,4,Sagar,1913,881983.01
madhya-pradesh,2022,1,Indore,14441,6657927.38
madhya-pradesh,2022,1,Bhopal,5623,2592709.64
madhya-pradesh,2022,1,Jabalpur,4010,1848859.45
madhya-pradesh,2022,1,Gwalior,2677,1234190.5
madhya-pradesh,2022,1,Ujjain,2060,949896.45
madhya-pradesh,2022,1,Sagar,1577,727076.88
madhya-pradesh,2022,2,Indore,17268,7961104.46
madhya-pradesh,2022,2,Bhopal,6724,3100188.86
madhya-pradesh,2022,2,Jabalpur,4795,2210742.53
madhya-pradesh,2022,2,Gwalior,3201,1475762.49
madhya-pradesh,2022,2,Ujjain,2463,1135822.67
madhya-pradesh,2022,2,Sagar,1885,869389.93
madhya-pradesh,2022,3,Indore,19706,9084775.43
madhya-pradesh,2022,3,Bhopal,7673,3537765.36
madhya-pradesh,2022,3,Jabalpur,5472,2522778.03
madhya-pradesh,2022,3,Gwalior,3652,1684059.15
madhya-pradesh,2022,3,Ujjain,2811,1296138.48
madhya-pradesh,2022,3,Sagar,2152,992100.07
madhya-pradesh,2022,4,Indore,21816,10057289.07
madhya-pradesh,2022,4,Bhopal,8495,3916478.63
madhya-pradesh,2022,4,Jabalpur,6058,2792838.21
madhya-pradesh,2022,4,Gwalior,4044,1864335.54
madhya-pradesh,2022,4,Ujjain,3112,1434888.46
madhya-pradesh,2022,4,Sagar,2382,1098303.11
madhya-pradesh,2023,1,Indore,18937,8730471.06
madhya-pradesh,2023,1,Bhopal,7374,3399793.24
madhya-pradesh,2023,1,Jabalpur,5258,2424390.21
madhya-pradesh,2023,1,Gwalior,3510,1618381.19
madhya-pradesh,2023,1,Ujjain,2701,1245589.35
madhya-pradesh,2023,1,Sagar,2068,953408.37
madhya-pradesh,2023,2,Indore,21601,9958338.15
madhya-pradesh,2023,2,Bhopal,8411,3877945.47
madhya-pradesh,2023,2,Jabalpur,5998,2765360.24
madhya-pradesh,2023,2,Gwalior,4004,1845992.85
madhya-pradesh,2023,2,Ujjain,3081,1420770.98
madhya-pradesh,2023,2,Sagar,2358,1087497.21
madhya-pradesh,2023,3,Indore,21921,10105672.03
madhya-pradesh,2023,3,Bhopal,8536,3935319.78
madhya-pradesh,2023,3,Jabalpur,6087,2806273.82
madhya-pradesh,2023,3,Gwalior,4063,1873304.36
madhya-pradesh,2023,3,Ujjain,3127,1441791.33
madhya-pradesh,2023,3,Sagar,2393,1103586.76
madhya-pradesh,2023,4,Indore,28160,12982131.32
madhya-pradesh,2023,4,Bhopal,10966,5055461.72
madhya-pradesh,2023,4,Jabalpur,7820,3605046.26
madhya-pradesh,2023,4,Gwalior,5220,2406518.16
madhya-pradesh,2023,4,Ujjain,4017,1852180.07
madhya-pradesh,2023,4,Sagar,3075,1417709.6
maharashtra,2020,1,Pune,23858,16916023.13
maharashtra,2020,1,Mumbai,10255,7271206.6
maharashtra,2020,1,Thane,7043,4993733.59
maharashtra,2020,1,Nagpur,4335,3074173.73
maharashtra,2020,1,Nashik,3996,2833309.66
maharashtra,2020,1,Ahmednagar,2697,1912313.61
maharashtra,2020,1,Solapur,2385,1691598.25
maharashtra,2020,1,Kolhapur,2043,1449111.37
maharashtra,2020,2,Pune,23611,16740636.56
maharashtra,2020,2,Mumbai,10149,7195818.2
maharashtra,2020,2,Thane,6970,4941958.2
maharashtra,2020,2,Nagpur,4290,3042300.47
maharashtra,2020,2,Nashik,3954,2803933.7
maharashtra,2020,2,Ahmednagar,2669,1892486.6
maharashtra,2020,2,Solapur,2361,1674059.64
maharashtra,2020,2,Kolhapur,2022,1434086.88
maharashtra,2020,3,Pune,26669,18909070.59
maharashtra,2020,3,Mumbai,11463,8127900.86
maharashtra,2020,3,Thane,7873,5582095.76
maharashtra,2020,3,Nagpur,4846,3436373.18
maharashtra,2020,3,Nashik,4466,3167130.48
maharashtra,2020,3,Ahmednagar,3014,2137622.58
maharashtra,2020,3,Solapur,2666,1890902.52
maharashtra,2020,3,Kolhapur,2284,1619845.81
maharashtra,2020,4,Pune,36481,25865829.32
maharashtra,2020,4,Mumbai,15681,11118203.58
maharashtra,2020,4,Thane,10769,7635781.76
maharashtra,2020,4,Nagpur,6629,4700635.16
maharashtra,2020,4,Nashik,6110,4332336.49
maharashtra,2020,4,Ahmednagar,4124,2924066.55
maharashtra,2020,4,Solapur,3648,2586576.73
maharashtra,2020,4,Kolhapur,3125,2215796.65
maharashtra,2021,1,Pune,31581,22391713.11
maharashtra,2021,1,Mumbai,13575,9624884.7
maharashtra,2021,1,Thane,9323,6610197.28
maharashtra,2021,1,Nagpur,5739,4069278.92
maharashtra,2021,1,Nashik,5289,3750447.53
maharashtra,2021,1,Ahmednagar,3570,2531326.51
maharashtra,2021,1,Solapur,3158,2239165.94
maharashtra,2021,1,Kolhapur,2705,1918186.43
maharashtra,2021,2,Pune,35947,25486589.05
maharashtra,2021,2,Mumbai,15451,10955190.42
maharashtra,2021,2,Thane,10611,7523827.26
maharashtra,2021,2,Nagpur,6532,4631715.27
maharashtra,2021,2,Nashik,6020,4268816.53
maharashtra,2021,2,Ahmednagar,4063,2881194.4
maharashtra,2021,2,Solapur,3594,2548652.79
maharashtra,2021,2,Kolhapur,3079,2183309.03
maharashtra,2021,3,Pune,37641,26687646.78
maharashtra,2021,3,Mumbai,16179,11471454.72
maharashtra,2021,3,Thane,11111,7878388.27
maharashtra,2021,3,Nagpur,6840,4849985.26
maharashtra,2021,3,Nashik,6304,4469984.88
maharashtra,2021,3,Ahmednagar,4255,3016970.94
maharashtra,2021,3,Solapur,3764,2668758.28
maharashtra,2021,3,Kolhapur,3224,2286197.66
maharashtra,2021,4,Pune,46808,33187322.17
maharashtra,2021,4,Mumbai,20120,14265284.12
maharashtra,2021,4,Thane,13818,9797139.93
maharashtra,2021,4,Nagpur,8506,6031180.81
maharashtra,2021,4,Nashik,7840,5558632.78
maharashtra,2021,4,Ahmednagar,5291,3751742.79
maharashtra,2021,4,Solapur,4680,3318724.26
maharashtra,2021,4,Kolhapur,4009,2842992.44
maharashtra,2022,1,Pune,38104,27015977.44
maharashtra,2022,1,Mumbai,16378,11612584.83
maharashtra,2022,1,Thane,11248,7975313.89
maharashtra,2022,1,Nagpur,6924,4909653.27
maharashtra,2022,1,Nashik,6382,4524977.85
maharashtra,2022,1,Ahmednagar,4307,3054087.89
maharashtra,2022,1,Solapur,3810,2701591.26
maharashtra,2022,1,Kolhapur,3264,2314324.11
maharashtra,2022,2,Pune,48854,34637873.14
maharashtra,2022,2,Mumbai,20999,14888790.93
maharashtra,2022,2,Thane,14422,10225353.17
maharashtra,2022,2,Nagpur,8878,6294791.57
maharashtra,2022,2,Nashik,8182,5801589.41
maharashtra,2022,2,Ahmednagar,5522,3915723.91
maharashtra,2022,2,Solapur,4885,3463779.0
maharashtra,2022,2,Kolhapur,4185,2967253.91
maharashtra,2022,3,Pune,50348,35697087.64
maharashtra,2022,3,Mumbai,21641,15344085.15
maharashtra,2022,3,Thane,14863,10538041.03
maharashtra,2022,3,Nagpur,9149,6487284.18
maharashtra,2022,3,Nashik,8432,5979000.07
maharashtra,2022,3,Ahmednagar,5691,4035465.43
maharashtra,2022,3,Solapur,5034,3569700.2
maharashtra,2022,3,Kolhapur,4313,3057991.54
maharashtra,2022,4,Pune,48771,34579281.33
maharashtra,2022,4,Mumbai,20964,14863605.75
maharashtra,2022,4,Thane,14397,10208056.44
maharashtra,2022,4,Nagpur,8863,6284143.59
maharashtra,2022,4,Nashik,8168,5791775.72
maharashtra,2022,4,Ahmednagar,5513,3909100.25
maharashtra,2022,4,Solapur,4877,3457919.84
maharashtra,2022,4,Kolhapur,4178,2962234.65
maharashtra,2023,1,Pune,51711,36663362.79
maharashtra,2023,1,Mumbai,22227,15759430.18
maharashtra,2023,1,Thane,15265,10823292.51
maharashtra,2023,1,Nagpur,9397,6662886.78
maharashtra,2023,1,Nashik,8661,6140844.06
maharashtra,2023,1,Ahmednagar,5845,4144700.39
maharashtra,2023,1,Solapur,5171,3666327.48
maharashtra,2023,1,Kolhapur,4429,3140767.51
maharashtra,2023,2,Pune,48786,34589610.76
maharashtra,2023,2,Mumbai,20970,14868045.77
maharashtra,2023,2,Thane,14402,10211105.76
maharashtra,2023,2,Nagpur,8865,6286020.78
maharashtra,2023,2,Nashik,8171,5793505.82
maharashtra,2023,2,Ahmednagar,5515,3910267.97
maharashtra,2023,2,Solapur,4878,3458952.78
maharashtra,2023,2,Kolhapur,4179,2963119.52
maharashtra,2023,3,Pune,64574,45783744.65
maharashtra,2023,3,Mumbai,27756,19679747.65
maharashtra,2023,3,Thane,19062,13515695.86
maharashtra,2023,3,Nagpur,11735,8320347.18
maharashtra,2023,3,Nashik,10815,7668441.05
maharashtra,2023,3,Ahmednagar,7300,5175736.48
maharashtra,2023,3,Solapur,6457,4578363.48
maharashtra,2023,3,Kolhapur,5531,3922065.16
maharashtra,2023,4,Pune,72950,51721778.66
maharashtra,2023,4,Mumbai,31357,22232160.33
maharashtra,2023,4,Thane,21535,15268646.87
maharashtra,2023,4,Nagpur,13257,9399474.82
maharashtra,2023,4,Nashik,12218,8663018.15
maharashtra,2023,4,Ahmednagar,8246,5847016.2
maharashtra,2023,4,Solapur,7295,5172165.46
maharashtra,2023,4,Kolhapur,6249,4430746.93
manipur,2020,1,Manipur District 1,691,280398.13
manipur,2020,1,Manipur District 2,321,130371.92
manipur,2020,1,Manipur District 3,181,73670.75
manipur,2020,1,Manipur District 4,137,55625.8
manipur,2020,1,Manipur District 5,111,45326.19
manipur,2020,2,Manipur District 1,830,336407.71
manipur,2020,2,Manipur District 2,385,156413.73
manipur,2020,2,Manipur District 3,218,88386.5
manipur,2020,2,Manipur District 4,164,66737.06
manipur,2020,2,Manipur District 5,134,54380.11
manipur,2020,3,Manipur District 1,959,388908.0
