state,year,quarter,brand,user_count,percentage
odisha,2022,1,Oppo,135852,0.115
odisha,2022,1,Realme,112386,0.095
odisha,2022,1,OnePlus,55231,0.045
odisha,2022,1,Apple,43810,0.035
odisha,2022,1,Motorola,23577,0.02
odisha,2022,1,Others,101431,0.085
odisha,2022,2,Xiaomi,337276,0.26
odisha,2022,2,Samsung,264385,0.2
odisha,2022,2,Vivo,188338,0.145
odisha,2022,2,Oppo,158644,0.115
odisha,2022,2,Realme,124160,0.095
odisha,2022,2,OnePlus,59897,0.045
odisha,2022,2,Apple,44864,0.035
odisha,2022,2,Motorola,25924,0.02
odisha,2022,2,Others,118694,0.085
odisha,2022,3,Xiaomi,358248,0.26
odisha,2022,3,Samsung,277620,0.2
odisha,2022,3,Vivo,205353,0.145
odisha,2022,3,Oppo,152196,0.115
odisha,2022,3,Realme,135514,0.095
odisha,2022,3,OnePlus,61640,0.045
odisha,2022,3,Apple,46782,0.035
odisha,2022,3,Motorola,27952,0.02
odisha,2022,3,Others,116220,0.085
odisha,2022,4,Xiaomi,462997,0.26
odisha,2022,4,Samsung,369900,0.2
odisha,2022,4,Vivo,265763,0.145
odisha,2022,4,Oppo,206003,0.115
odisha,2022,4,Realme,174152,0.095
odisha,2022,4,OnePlus,79799,0.045
odisha,2022,4,Apple,64693,0.035
odisha,2022,4,Motorola,37414,0.02
odisha,2022,4,Others,156727,0.085
odisha,2023,1,Xiaomi,344227,0.26
odisha,2023,1,Samsung,267078,0.2
odisha,2023,1,Vivo,202287,0.145
odisha,2023,1,Oppo,158753,0.115
odisha,2023,1,Realme,132446,0.095
odisha,2023,1,OnePlus,60544,0.045
odisha,2023,1,Apple,49362,0.035
odisha,2023,1,Motorola,26540,0.02
odisha,2023,1,Others,114302,0.085
odisha,2023,2,Xiaomi,373427,0.26
odisha,2023,2,Samsung,286063,0.2
odisha,2023,2,Vivo,210820,0.145
odisha,2023,2,Oppo,163543,0.115
odisha,2023,2,Realme,147924,0.095
odisha,2023,2,OnePlus,68467,0.045
odisha,2023,2,Apple,49782,0.035
odisha,2023,2,Motorola,29746,0.02
odisha,2023,2,Others,123248,0.085
odisha,2023,3,Xiaomi,432593,0.26
odisha,2023,3,Samsung,346115,0.2
odisha,2023,3,Vivo,245290,0.145
odisha,2023,3,Oppo,207608,0.115
odisha,2023,3,Realme,168457,0.095
odisha,2023,3,OnePlus,76910,0.045
odisha,2023,3,Apple,58301,0.035
odisha,2023,3,Motorola,34383,0.02
odisha,2023,3,Others,148538,0.085
odisha,2023,4,Xiaomi,511852,0.26
odisha,2023,4,Samsung,397504,0.2
odisha,2023,4,Vivo,286939,0.145
odisha,2023,4,Oppo,212985,0.115
odisha,2023,4,Realme,176517,0.095
odisha,2023,4,OnePlus,88175,0.045
odisha,2023,4,Apple,68910,0.035
odisha,2023,4,Motorola,39551,0.02
odisha,2023,4,Others,164780,0.085
puducherry,2018,1,Xiaomi,17889,0.26
puducherry,2018,1,Samsung,13742,0.2
puducherry,2018,1,Vivo,9548,0.145
puducherry,2018,1,Oppo,7536,0.115
puducherry,2018,1,Realme,6305,0.095
puducherry,2018,1,OnePlus,3079,0.045
puducherry,2018,1,Apple,2308,0.035
puducherry,2018,1,Motorola,1304,0.02
puducherry,2018,1,Others,5792,0.085
puducherry,2018,2,Xiaomi,19871,0.26
puducherry,2018,2,Samsung,14752,0.2
puducherry,2018,2,Vivo,10414,0.145
puducherry,2018,2,Oppo,8402,0.115
puducherry,2018,2,Realme,7092,0.095
puducherry,2018,2,OnePlus,3567,0.045
puducherry,2018,2,Apple,2659,0.035
puducherry,2018,2,Motorola,1460,0.02
puducherry,2018,2,Others,6242,0.085
puducherry,2018,3,Xiaomi,24087,0.26
puducherry,2018,3,Samsung,18257,0.2
puducherry,2018,3,Vivo,13968,0.145
puducherry,2018,3,Oppo,11034,0.115
puducherry,2018,3,Realme,9045,0.095
puducherry,2018,3,OnePlus,4076,0.045
puducherry,2018,3,Apple,3125,0.035
puducherry,2018,3,Motorola,1794,0.02
puducherry,2018,3,Others,7746,0.085
puducherry,2018,4,Xiaomi,27928,0.26
puducherry,2018,4,Samsung,22123,0.2
puducherry,2018,4,Vivo,15422,0.145
puducherry,2018,4,Oppo,11846,0.115
puducherry,2018,4,Realme,10136,0.095
puducherry,2018,4,OnePlus,4647,0.045
puducherry,2018,4,Apple,3861,0.035
puducherry,2018,4,Motorola,2106,0.02
puducherry,2018,4,Others,9376,0.085
puducherry,2019,1,Xiaomi,23211,0.26
puducherry,2019,1,Samsung,17782,0.2
puducherry,2019,1,Vivo,11984,0.145
puducherry,2019,1,Oppo,9925,0.115
puducherry,2019,1,Realme,8274,0.095
puducherry,2019,1,OnePlus,3774,0.045
puducherry,2019,1,Apple,2989,0.035
puducherry,2019,1,Motorola,1700,0.02
puducherry,2019,1,Others,7336,0.085
puducherry,2019,2,Xiaomi,29691,0.26
puducherry,2019,2,Samsung,22878,0.2
puducherry,2019,2,Vivo,15804,0.145
puducherry,2019,2,Oppo,13237,0.115
puducherry,2019,2,Realme,10900,0.095
puducherry,2019,2,OnePlus,4967,0.045
puducherry,2019,2,Apple,3822,0.035
puducherry,2019,2,Motorola,2358,0.02
puducherry,2019,2,Others,9219,0.085
puducherry,2019,3,Xiaomi,26598,0.26
puducherry,2019,3,Samsung,22320,0.2
puducherry,2019,3,Vivo,14727,0.145
puducherry,2019,3,Oppo,11732,0.115
puducherry,2019,3,Realme,9916,0.095
puducherry,2019,3,OnePlus,4730,0.045
puducherry,2019,3,Apple,3736,0.035
puducherry,2019,3,Motorola,2087,0.02
puducherry,2019,3,Others,9387,0.085
puducherry,2019,4,Xiaomi,33898,0.26
puducherry,2019,4,Samsung,25708,0.2
puducherry,2019,4,Vivo,18126,0.145
puducherry,2019,4,Oppo,14500,0.115
puducherry,2019,4,Realme,12255,0.095
puducherry,2019,4,OnePlus,5579,0.045
puducherry,2019,4,Apple,4272,0.035
puducherry,2019,4,Motorola,2527,0.02
puducherry,2019,4,Others,11117,0.085
puducherry,2020,1,Xiaomi,32943,0.26
puducherry,2020,1,Samsung,23686,0.2
puducherry,2020,1,Vivo,17253,0.145
puducherry,2020,1,Oppo,13795,0.115
puducherry,2020,1,Realme,11393,0.095
puducherry,2020,1,OnePlus,5449,0.045
puducherry,2020,1,Apple,4053,0.035
puducherry,2020,1,Motorola,2334,0.02
puducherry,2020,1,Others,9866,0.085
puducherry,2020,2,Xiaomi,29836,0.26
puducherry,2020,2,Samsung,23142,0.2
puducherry,2020,2,Vivo,16863,0.145
puducherry,2020,2,Oppo,13916,0.115
puducherry,2020,2,Realme,11615,0.095
puducherry,2020,2,OnePlus,5359,0.045
puducherry,2020,2,Apple,4036,0.035
puducherry,2020,2,Motorola,2408,0.02
puducherry,2020,2,Others,10496,0.085
puducherry,2020,3,Xiaomi,32880,0.26
puducherry,2020,3,Samsung,26427,0.2
puducherry,2020,3,Vivo,17753,0.145
puducherry,2020,3,Oppo,13913,0.115
puducherry,2020,3,Realme,11860,0.095
puducherry,2020,3,OnePlus,5495,0.045
puducherry,2020,3,Apple,4416,0.035
puducherry,2020,3,Motorola,2490,0.02
puducherry,2020,3,Others,11016,0.085
puducherry,2020,4,Xiaomi,39061,0.26
puducherry,2020,4,Samsung,27417,0.2
puducherry,2020,4,Vivo,21293,0.145
puducherry,2020,4,Oppo,16837,0.115
puducherry,2020,4,Realme,13697,0.095
puducherry,2020,4,OnePlus,6692,0.045
puducherry,2020,4,Apple,4948,0.035
puducherry,2020,4,Motorola,2949,0.02
puducherry,2020,4,Others,12774,0.085
puducherry,2021,1,Xiaomi,31208,0.26
puducherry,2021,1,Samsung,24172,0.2
puducherry,2021,1,Vivo,18207,0.145
puducherry,2021,1,Oppo,13595,0.115
puducherry,2021,1,Realme,11277,0.095
puducherry,2021,1,OnePlus,5364,0.045
puducherry,2021,1,Apple,4519,0.035
puducherry,2021,1,Motorola,2568,0.02
puducherry,2021,1,Others,10012,0.085
puducherry,2021,2,Xiaomi,37421,0.26
puducherry,2021,2,Samsung,27727,0.2
puducherry,2021,2,Vivo,21047,0.145
puducherry,2021,2,Oppo,16942,0.115
puducherry,2021,2,Realme,14428,0.095
puducherry,2021,2,OnePlus,6664,0.045
puducherry,2021,2,Apple,5192,0.035
puducherry,2021,2,Motorola,2883,0.02
puducherry,2021,2,Others,12138,0.085
puducherry,2021,3,Xiaomi,34933,0.26
puducherry,2021,3,Samsung,28557,0.2
puducherry,2021,3,Vivo,19611,0.145
puducherry,2021,3,Oppo,16196,0.115
puducherry,2021,3,Realme,13777,0.095
puducherry,2021,3,OnePlus,6219,0.045
puducherry,2021,3,Apple,5088,0.035
puducherry,2021,3,Motorola,2801,0.02
puducherry,2021,3,Others,11320,0.085
puducherry,2021,4,Xiaomi,39867,0.26
puducherry,2021,4,Samsung,31391,0.2
puducherry,2021,4,Vivo,21907,0.145
puducherry,2021,4,Oppo,18037,0.115
puducherry,2021,4,Realme,15693,0.095
puducherry,2021,4,OnePlus,6804,0.045
puducherry,2021,4,Apple,5429,0.035
puducherry,2021,4,Motorola,3258,0.02
puducherry,2021,4,Others,13017,0.085
puducherry,2022,1,Xiaomi,42060,0.26
puducherry,2022,1,Samsung,30219,0.2
puducherry,2022,1,Vivo,23209,0.145
puducherry,2022,1,Oppo,18821,0.115
puducherry,2022,1,Realme,15675,0.095
puducherry,2022,1,OnePlus,6889,0.045
puducherry,2022,1,Apple,5640,0.035
puducherry,2022,1,Motorola,3298,0.02
puducherry,2022,1,Others,13010,0.085
puducherry,2022,2,Xiaomi,39826,0.26
puducherry,2022,2,Samsung,30964,0.2
puducherry,2022,2,Vivo,24045,0.145
puducherry,2022,2,Oppo,17528,0.115
puducherry,2022,2,Realme,14786,0.095
puducherry,2022,2,OnePlus,7116,0.045
puducherry,2022,2,Apple,5497,0.035
puducherry,2022,2,Motorola,3294,0.02
puducherry,2022,2,Others,14146,0.085
puducherry,2022,3,Xiaomi,42881,0.26
puducherry,2022,3,Samsung,33293,0.2
puducherry,2022,3,Vivo,25215,0.145
puducherry,2022,3,Oppo,19996,0.115
puducherry,2022,3,Realme,15559,0.095
puducherry,2022,3,OnePlus,7612,0.045
puducherry,2022,3,Apple,5713,0.035
puducherry,2022,3,Motorola,3414,0.02
puducherry,2022,3,Others,14880,0.085
puducherry,2022,4,Xiaomi,55461,0.26
puducherry,2022,4,Samsung,46509,0.2
puducherry,2022,4,Vivo,31927,0.145
puducherry,2022,4,Oppo,25081,0.115
puducherry,2022,4,Realme,21650,0.095
puducherry,2022,4,OnePlus,10305,0.045
puducherry,2022,4,Apple,7478,0.035
puducherry,2022,4,Motorola,4341,0.02
puducherry,2022,4,Others,18829,0.085
puducherry,2023,1,Xiaomi,40612,0.26
puducherry,2023,1,Samsung,31537,0.2
puducherry,2023,1,Vivo,22126,0.145
puducherry,2023,1,Oppo,17527,0.115
puducherry,2023,1,Realme,15439,0.095
puducherry,2023,1,OnePlus,6756,0.045
puducherry,2023,1,Apple,5418,0.035
puducherry,2023,1,Motorola,3205,0.02
puducherry,2023,1,Others,12630,0.085
puducherry,2023,2,Xiaomi,46473,0.26
puducherry,2023,2,Samsung,37943,0.2
puducherry,2023,2,Vivo,28186,0.145
puducherry,2023,2,Oppo,22500,0.115
puducherry,2023,2,Realme,18284,0.095
puducherry,2023,2,OnePlus,8349,0.045
puducherry,2023,2,Apple,6576,0.035
puducherry,2023,2,Motorola,3782,0.02
puducherry,2023,2,Others,15848,0.085
puducherry,2023,3,Xiaomi,44642,0.26
puducherry,2023,3,Samsung,34726,0.2
puducherry,2023,3,Vivo,25822,0.145
puducherry,2023,3,Oppo,19650,0.115
puducherry,2023,3,Realme,17328,0.095
puducherry,2023,3,OnePlus,7934,0.045
puducherry,2023,3,Apple,6255,0.035
puducherry,2023,3,Motorola,3570,0.02
puducherry,2023,3,Others,14481,0.085
puducherry,2023,4,Xiaomi,58279,0.26
puducherry,2023,4,Samsung,46609,0.2
puducherry,2023,4,Vivo,32780,0.145
puducherry,2023,4,Oppo,25243,0.115
puducherry,2023,4,Realme,21108,0.095
puducherry,2023,4,OnePlus,9910,0.045
puducherry,2023,4,Apple,7690,0.035
puducherry,2023,4,Motorola,4443,0.02
puducherry,2023,4,Others,18509,0.085
punjab,2018,1,Xiaomi,169495,0.26
punjab,2018,1,Samsung,130983,0.2
punjab,2018,1,Vivo,93680,0.145
punjab,2018,1,Oppo,78129,0.115
punjab,2018,1,Realme,61005,0.095
punjab,2018,1,OnePlus,28687,0.045
punjab,2018,1,Apple,22880,0.035
punjab,2018,1,Motorola,12693,0.02
punjab,2018,1,Others,56851,0.085
punjab,2018,2,Xiaomi,195346,0.26
punjab,2018,2,Samsung,141915,0.2
punjab,2018,2,Vivo,107834,0.145
punjab,2018,2,Oppo,83061,0.115
punjab,2018,2,Realme,71767,0.095
punjab,2018,2,OnePlus,33800,0.045
punjab,2018,2,Apple,26298,0.035
punjab,2018,2,Motorola,14312,0.02
punjab,2018,2,Others,59505,0.085
punjab,2018,3,Xiaomi,232531,0.26
punjab,2018,3,Samsung,183957,0.2
punjab,2018,3,Vivo,135708,0.145
punjab,2018,3,Oppo,104494,0.115
punjab,2018,3,Realme,83297,0.095
punjab,2018,3,OnePlus,41254,0.045
punjab,2018,3,Apple,32209,0.035
punjab,2018,3,Motorola,18430,0.02
punjab,2018,3,Others,73847,0.085
punjab,2018,4,Xiaomi,284883,0.26
punjab,2018,4,Samsung,207835,0.2
punjab,2018,4,Vivo,162178,0.145
punjab,2018,4,Oppo,119676,0.115
punjab,2018,4,Realme,103248,0.095
punjab,2018,4,OnePlus,46790,0.045
punjab,2018,4,Apple,39345,0.035
punjab,2018,4,Motorola,22162,0.02
punjab,2018,4,Others,88483,0.085
punjab,2019,1,Xiaomi,220056,0.26
punjab,2019,1,Samsung,173096,0.2
punjab,2019,1,Vivo,124301,0.145
punjab,2019,1,Oppo,96876,0.115
punjab,2019,1,Realme,84856,0.095
punjab,2019,1,OnePlus,39108,0.045
punjab,2019,1,Apple,30290,0.035
punjab,2019,1,Motorola,17032,0.02
punjab,2019,1,Others,75227,0.085
punjab,2019,2,Xiaomi,265430,0.26
punjab,2019,2,Samsung,214842,0.2
punjab,2019,2,Vivo,153046,0.145
punjab,2019,2,Oppo,121858,0.115
punjab,2019,2,Realme,101977,0.095
punjab,2019,2,OnePlus,45914,0.045
punjab,2019,2,Apple,37737,0.035
punjab,2019,2,Motorola,21271,0.02
punjab,2019,2,Others,92249,0.085
punjab,2019,3,Xiaomi,319860,0.26
punjab,2019,3,Samsung,266019,0.2
punjab,2019,3,Vivo,179172,0.145
punjab,2019,3,Oppo,144577,0.115
punjab,2019,3,Realme,118252,0.095
punjab,2019,3,OnePlus,56223,0.045
punjab,2019,3,Apple,42155,0.035
punjab,2019,3,Motorola,25881,0.02
punjab,2019,3,Others,111474,0.085
punjab,2019,4,Xiaomi,299851,0.26
punjab,2019,4,Samsung,236879,0.2
punjab,2019,4,Vivo,174690,0.145
punjab,2019,4,Oppo,134474,0.115
punjab,2019,4,Realme,116940,0.095
punjab,2019,4,OnePlus,52013,0.045
punjab,2019,4,Apple,40528,0.035
punjab,2019,4,Motorola,23596,0.02
punjab,2019,4,Others,96597,0.085
punjab,2020,1,Xiaomi,262304,0.26
punjab,2020,1,Samsung,204006,0.2
punjab,2020,1,Vivo,151026,0.145
punjab,2020,1,Oppo,119029,0.115
punjab,2020,1,Realme,97572,0.095
punjab,2020,1,OnePlus,49374,0.045
punjab,2020,1,Apple,36423,0.035
punjab,2020,1,Motorola,21484,0.02
punjab,2020,1,Others,91684,0.085
punjab,2020,2,Xiaomi,358278,0.26
punjab,2020,2,Samsung,275491,0.2
punjab,2020,2,Vivo,197477,0.145
punjab,2020,2,Oppo,157533,0.115
punjab,2020,2,Realme,127653,0.095
punjab,2020,2,OnePlus,60617,0.045
punjab,2020,2,Apple,48466,0.035
punjab,2020,2,Motorola,28051,0.02
punjab,2020,2,Others,119547,0.085
punjab,2020,3,Xiaomi,364388,0.26
punjab,2020,3,Samsung,273898,0.2
punjab,2020,3,Vivo,188818,0.145
punjab,2020,3,Oppo,152804,0.115
punjab,2020,3,Realme,129737,0.095
punjab,2020,3,OnePlus,63104,0.045
punjab,2020,3,Apple,44848,0.035
punjab,2020,3,Motorola,26345,0.02
punjab,2020,3,Others,109141,0.085
punjab,2020,4,Xiaomi,373650,0.26
punjab,2020,4,Samsung,281158,0.2
punjab,2020,4,Vivo,213681,0.145
punjab,2020,4,Oppo,163439,0.115
punjab,2020,4,Realme,132763,0.095
punjab,2020,4,OnePlus,64689,0.045
punjab,2020,4,Apple,49392,0.035
punjab,2020,4,Motorola,28590,0.02
punjab,2020,4,Others,119313,0.085
punjab,2021,1,Xiaomi,377598,0.26
punjab,2021,1,Samsung,294050,0.2
punjab,2021,1,Vivo,205315,0.145
punjab,2021,1,Oppo,169368,0.115
punjab,2021,1,Realme,137013,0.095
punjab,2021,1,OnePlus,65737,0.045
punjab,2021,1,Apple,51535,0.035
punjab,2021,1,Motorola,28185,0.02
punjab,2021,1,Others,126534,0.085
punjab,2021,2,Xiaomi,404179,0.26
punjab,2021,2,Samsung,303743,0.2
punjab,2021,2,Vivo,226475,0.145
punjab,2021,2,Oppo,178173,0.115
punjab,2021,2,Realme,138178,0.095
punjab,2021,2,OnePlus,70686,0.045
punjab,2021,2,Apple,54281,0.035
punjab,2021,2,Motorola,29172,0.02
punjab,2021,2,Others,129763,0.085
punjab,2021,3,Xiaomi,361151,0.26
punjab,2021,3,Samsung,268976,0.2
punjab,2021,3,Vivo,204382,0.145
punjab,2021,3,Oppo,160962,0.115
punjab,2021,3,Realme,131401,0.095
punjab,2021,3,OnePlus,59897,0.045
punjab,2021,3,Apple,50866,0.035
punjab,2021,3,Motorola,28493,0.02
punjab,2021,3,Others,120712,0.085
punjab,2021,4,Xiaomi,468771,0.26
punjab,2021,4,Samsung,381416,0.2
punjab,2021,4,Vivo,269129,0.145
punjab,2021,4,Oppo,201076,0.115
punjab,2021,4,Realme,174159,0.095
punjab,2021,4,OnePlus,82310,0.045
punjab,2021,4,Apple,67358,0.035
punjab,2021,4,Motorola,38099,0.02
punjab,2021,4,Others,153563,0.085
punjab,2022,1,Xiaomi,399217,0.26
punjab,2022,1,Samsung,313535,0.2
punjab,2022,1,Vivo,225234,0.145
punjab,2022,1,Oppo,176182,0.115
punjab,2022,1,Realme,143860,0.095
punjab,2022,1,OnePlus,68282,0.045
punjab,2022,1,Apple,52864,0.035
punjab,2022,1,Motorola,32004,0.02
punjab,2022,1,Others,133725,0.085
punjab,2022,2,Xiaomi,407678,0.26
punjab,2022,2,Samsung,320138,0.2
punjab,2022,2,Vivo,237180,0.145
punjab,2022,2,Oppo,193844,0.115
punjab,2022,2,Realme,156243,0.095
punjab,2022,2,OnePlus,72915,0.045
punjab,2022,2,Apple,55085,0.035
punjab,2022,2,Motorola,33598,0.02
punjab,2022,2,Others,142455,0.085
punjab,2022,3,Xiaomi,467427,0.26
punjab,2022,3,Samsung,344996,0.2
punjab,2022,3,Vivo,259853,0.145
punjab,2022,3,Oppo,201342,0.115
punjab,2022,3,Realme,164229,0.095
punjab,2022,3,OnePlus,80451,0.045
punjab,2022,3,Apple,63310,0.035
punjab,2022,3,Motorola,35481,0.02
punjab,2022,3,Others,159653,0.085
punjab,2022,4,Xiaomi,567483,0.26
punjab,2022,4,Samsung,421644,0.2
punjab,2022,4,Vivo,289344,0.145
punjab,2022,4,Oppo,240713,0.115
punjab,2022,4,Realme,199826,0.095
punjab,2022,4,OnePlus,94184,0.045
punjab,2022,4,Apple,75831,0.035
punjab,2022,4,Motorola,43695,0.02
punjab,2022,4,Others,186200,0.085
punjab,2023,1,Xiaomi,404290,0.26
punjab,2023,1,Samsung,306187,0.2
punjab,2023,1,Vivo,215874,0.145
punjab,2023,1,Oppo,174853,0.115
punjab,2023,1,Realme,140775,0.095
punjab,2023,1,OnePlus,71440,0.045
punjab,2023,1,Apple,54327,0.035
punjab,2023,1,Motorola,30348,0.02
punjab,2023,1,Others,131197,0.085
punjab,2023,2,Xiaomi,462338,0.26
punjab,2023,2,Samsung,382739,0.2
punjab,2023,2,Vivo,279045,0.145
punjab,2023,2,Oppo,210228,0.115
punjab,2023,2,Realme,170114,0.095
punjab,2023,2,OnePlus,81313,0.045
punjab,2023,2,Apple,65996,0.035
punjab,2023,2,Motorola,37781,0.02
punjab,2023,2,Others,156056,0.085
punjab,2023,3,Xiaomi,498746,0.26
punjab,2023,3,Samsung,379329,0.2
punjab,2023,3,Vivo,295063,0.145
punjab,2023,3,Oppo,231993,0.115
punjab,2023,3,Realme,180602,0.095
punjab,2023,3,OnePlus,85414,0.045
punjab,2023,3,Apple,69203,0.035
punjab,2023,3,Motorola,37208,0.02
punjab,2023,3,Others,160150,0.085
punjab,2023,4,Xiaomi,587910,0.26
punjab,2023,4,Samsung,437095,0.2
punjab,2023,4,Vivo,324560,0.145
punjab,2023,4,Oppo,257521,0.115
punjab,2023,4,Realme,211003,0.095
punjab,2023,4,OnePlus,105521,0.045
punjab,2023,4,Apple,78547,0.035
punjab,2023,4,Motorola,43827,0.02
punjab,2023,4,Others,199021,0.085
rajasthan,2018,1,Xiaomi,229666,0.26
rajasthan,2018,1,Samsung,178381,0.2
rajasthan,2018,1,Vivo,134716,0.145
rajasthan,2018,1,Oppo,100576,0.115
rajasthan,2018,1,Realme,84357,0.095
rajasthan,2018,1,OnePlus,41266,0.045
rajasthan,2018,1,Apple,30791,0.035
rajasthan,2018,1,Motorola,18265,0.02
rajasthan,2018,1,Others,81741,0.085
rajasthan,2018,2,Xiaomi,290152,0.26
rajasthan,2018,2,Samsung,223576,0.2
rajasthan,2018,2,Vivo,157577,0.145
rajasthan,2018,2,Oppo,131189,0.115
rajasthan,2018,2,Realme,107701,0.095
rajasthan,2018,2,OnePlus,52411,0.045
rajasthan,2018,2,Apple,38688,0.035
rajasthan,2018,2,Motorola,22315,0.02
rajasthan,2018,2,Others,98101,0.085
rajasthan,2018,3,Xiaomi,338591,0.26
rajasthan,2018,3,Samsung,263691,0.2
rajasthan,2018,3,Vivo,200568,0.145
rajasthan,2018,3,Oppo,154626,0.115
rajasthan,2018,3,Realme,120714,0.095
rajasthan,2018,3,OnePlus,57256,0.045
rajasthan,2018,3,Apple,46807,0.035
rajasthan,2018,3,Motorola,25696,0.02
rajasthan,2018,3,Others,118538,0.085
rajasthan,2018,4,Xiaomi,450673,0.26
rajasthan,2018,4,Samsung,339095,0.2
rajasthan,2018,4,Vivo,239639,0.145
rajasthan,2018,4,Oppo,194967,0.115
rajasthan,2018,4,Realme,168785,0.095
rajasthan,2018,4,OnePlus,78871,0.045
rajasthan,2018,4,Apple,59568,0.035
rajasthan,2018,4,Motorola,35383,0.02
rajasthan,2018,4,Others,154329,0.085
rajasthan,2019,1,Xiaomi,314948,0.26
rajasthan,2019,1,Samsung,246063,0.2
rajasthan,2019,1,Vivo,189916,0.145
rajasthan,2019,1,Oppo,153188,0.115
rajasthan,2019,1,Realme,124064,0.095
rajasthan,2019,1,OnePlus,58627,0.045
rajasthan,2019,1,Apple,44352,0.035
rajasthan,2019,1,Motorola,24765,0.02
rajasthan,2019,1,Others,107631,0.085
rajasthan,2019,2,Xiaomi,415972,0.26
rajasthan,2019,2,Samsung,301052,0.2
rajasthan,2019,2,Vivo,235652,0.145
rajasthan,2019,2,Oppo,173760,0.115
rajasthan,2019,2,Realme,147987,0.095
rajasthan,2019,2,OnePlus,67441,0.045
rajasthan,2019,2,Apple,55776,0.035
rajasthan,2019,2,Motorola,29630,0.02
rajasthan,2019,2,Others,128188,0.085
rajasthan,2019,3,Xiaomi,503584,0.26
rajasthan,2019,3,Samsung,400091,0.2
rajasthan,2019,3,Vivo,298568,0.145
rajasthan,2019,3,Oppo,235619,0.115
rajasthan,2019,3,Realme,185416,0.095
rajasthan,2019,3,OnePlus,91138,0.045
rajasthan,2019,3,Apple,68149,0.035
rajasthan,2019,3,Motorola,39983,0.02
rajasthan,2019,3,Others,167983,0.085
rajasthan,2019,4,Xiaomi,571548,0.26
rajasthan,2019,4,Samsung,427149,0.2
rajasthan,2019,4,Vivo,303818,0.145
rajasthan,2019,4,Oppo,259962,0.115
rajasthan,2019,4,Realme,214258,0.095
rajasthan,2019,4,OnePlus,101933,0.045
rajasthan,2019,4,Apple,80370,0.035
rajasthan,2019,4,Motorola,44051,0.02
rajasthan,2019,4,Others,190467,0.085
rajasthan,2020,1,Xiaomi,496569,0.26
rajasthan,2020,1,Samsung,349518,0.2
rajasthan,2020,1,Vivo,276521,0.145
rajasthan,2020,1,Oppo,217003,0.115
rajasthan,2020,1,Realme,167147,0.095
rajasthan,2020,1,OnePlus,82563,0.045
rajasthan,2020,1,Apple,67200,0.035
rajasthan,2020,1,Motorola,37017,0.02
rajasthan,2020,1,Others,152312,0.085
rajasthan,2020,2,Xiaomi,479260,0.26
rajasthan,2020,2,Samsung,374158,0.2
rajasthan,2020,2,Vivo,268950,0.145
rajasthan,2020,2,Oppo,204460,0.115
rajasthan,2020,2,Realme,179109,0.095
rajasthan,2020,2,OnePlus,86333,0.045
rajasthan,2020,2,Apple,66412,0.035
rajasthan,2020,2,Motorola,35234,0.02
rajasthan,2020,2,Others,149741,0.085
rajasthan,2020,3,Xiaomi,544634,0.26
rajasthan,2020,3,Samsung,387955,0.2
rajasthan,2020,3,Vivo,309883,0.145
rajasthan,2020,3,Oppo,238665,0.115
rajasthan,2020,3,Realme,197447,0.095
rajasthan,2020,3,OnePlus,87740,0.045
rajasthan,2020,3,Apple,74644,0.035
rajasthan,2020,3,Motorola,40889,0.02
rajasthan,2020,3,Others,174894,0.085
rajasthan,2020,4,Xiaomi,596169,0.26
rajasthan,2020,4,Samsung,452485,0.2
rajasthan,2020,4,Vivo,337917,0.145
rajasthan,2020,4,Oppo,254066,0.115
rajasthan,2020,4,Realme,212659,0.095
rajasthan,2020,4,OnePlus,98968,0.045
rajasthan,2020,4,Apple,76705,0.035
rajasthan,2020,4,Motorola,45200,0.02
rajasthan,2020,4,Others,186492,0.085
rajasthan,2021,1,Xiaomi,480559,0.26
rajasthan,2021,1,Samsung,374333,0.2
rajasthan,2021,1,Vivo,272644,0.145
rajasthan,2021,1,Oppo,206309,0.115
rajasthan,2021,1,Realme,176901,0.095
rajasthan,2021,1,OnePlus,80994,0.045
rajasthan,2021,1,Apple,66212,0.035
rajasthan,2021,1,Motorola,36498,0.02
rajasthan,2021,1,Others,162087,0.085
rajasthan,2021,2,Xiaomi,604947,0.26
rajasthan,2021,2,Samsung,449388,0.2
rajasthan,2021,2,Vivo,312883,0.145
rajasthan,2021,2,Oppo,250678,0.115
rajasthan,2021,2,Realme,214365,0.095
rajasthan,2021,2,OnePlus,105183,0.045
rajasthan,2021,2,Apple,78340,0.035
rajasthan,2021,2,Motorola,45429,0.02
rajasthan,2021,2,Others,198227,0.085
rajasthan,2021,3,Xiaomi,577199,0.26
rajasthan,2021,3,Samsung,461484,0.2
rajasthan,2021,3,Vivo,330385,0.145
rajasthan,2021,3,Oppo,271860,0.115
rajasthan,2021,3,Realme,222669,0.095
rajasthan,2021,3,OnePlus,102234,0.045
rajasthan,2021,3,Apple,82420,0.035
rajasthan,2021,3,Motorola,44023,0.02
rajasthan,2021,3,Others,186680,0.085
rajasthan,2021,4,Xiaomi,713961,0.26
rajasthan,2021,4,Samsung,549253,0.2
rajasthan,2021,4,Vivo,422860,0.145
rajasthan,2021,4,Oppo,334928,0.115
rajasthan,2021,4,Realme,259604,0.095
rajasthan,2021,4,OnePlus,126379,0.045
rajasthan,2021,4,Apple,100878,0.035
rajasthan,2021,4,Motorola,58366,0.02
rajasthan,2021,4,Others,245334,0.085
